  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag   Rates
2460957.270833  2025-10-08T18:30:00   -79.72917  212.635   -9.916  1.552901  2.465859   11.898   18.692  11.44    0.02
2460957.312500  2025-10-08T19:30:00   -79.68750  212.615   -9.911  1.552164  2.465645   11.866   18.632  11.44    0.02
2460957.354167  2025-10-08T20:30:00   -79.64583  212.595   -9.905  1.551427  2.465430   11.834   18.571  11.44    0.02
2460957.395833  2025-10-08T21:30:00   -79.60417  212.575   -9.900  1.550691  2.465216   11.801   18.510  11.44    0.02
2460957.437500  2025-10-08T22:30:00   -79.56250  212.555   -9.895  1.549956  2.465000   11.769   18.449  11.43    0.02
2460957.479167  2025-10-08T23:30:00   -79.52083  212.535   -9.889  1.549223  2.464785   11.736   18.388  11.43    0.02
2460957.520833  2025-10-09T00:30:00   -79.47917  212.515   -9.884  1.548490  2.464569   11.704   18.328  11.43    0.02
2460957.562500  2025-10-09T01:30:00   -79.43750  212.495   -9.878  1.547759  2.464353   11.671   18.267  11.42    0.02
2460957.604167  2025-10-09T02:30:00   -79.39583  212.475   -9.873  1.547029  2.464136   11.639   18.206  11.42    0.02
2460957.645833  2025-10-09T03:30:00   -79.35417  212.456   -9.868  1.546300  2.463919   11.606   18.145  11.42    0.02
2460957.687500  2025-10-09T04:30:00   -79.31250  212.436   -9.862  1.545572  2.463701   11.573   18.084  11.42    0.02
2460957.729167  2025-10-09T05:30:00   -79.27083  212.416   -9.857  1.544846  2.463483   11.541   18.024  11.41    0.02
2460957.770833  2025-10-09T06:30:00   -79.22917  212.396   -9.851  1.544120  2.463265   11.508   17.963  11.41    0.02
2460957.812500  2025-10-09T07:30:00   -79.18750  212.376   -9.846  1.543396  2.463046   11.475   17.902  11.41    0.02
2460957.854167  2025-10-09T08:30:00   -79.14583  212.356   -9.841  1.542672  2.462827   11.442   17.841  11.40    0.02
2460957.895833  2025-10-09T09:30:00   -79.10417  212.336   -9.835  1.541950  2.462608   11.409   17.781  11.40    0.02
2460957.937500  2025-10-09T10:30:00   -79.06250  212.316   -9.830  1.541229  2.462388   11.376   17.720  11.40    0.02
2460957.979167  2025-10-09T11:30:00   -79.02083  212.296   -9.824  1.540509  2.462168   11.343   17.659  11.40    0.02
2460958.020833  2025-10-09T12:30:00   -78.97917  212.277   -9.819  1.539790  2.461947   11.310   17.598  11.39    0.02
2460958.062500  2025-10-09T13:30:00   -78.93750  212.257   -9.814  1.539073  2.461726   11.277   17.538  11.39    0.02
2460958.104167  2025-10-09T14:30:00   -78.89583  212.237   -9.808  1.538356  2.461505   11.244   17.477  11.39    0.02
2460958.145833  2025-10-09T15:30:00   -78.85417  212.217   -9.803  1.537641  2.461283   11.211   17.416  11.38    0.02
2460958.187500  2025-10-09T16:30:00   -78.81250  212.197   -9.797  1.536927  2.461061   11.177   17.355  11.38    0.02
2460958.229167  2025-10-09T17:30:00   -78.77083  212.177   -9.792  1.536214  2.460838   11.144   17.295  11.38    0.02
2460958.270833  2025-10-09T18:30:00   -78.72917  212.157   -9.787  1.535502  2.460615   11.111   17.234  11.38    0.02
2460958.312500  2025-10-09T19:30:00   -78.68750  212.137   -9.781  1.534791  2.460392   11.077   17.173  11.37    0.02
2460958.354167  2025-10-09T20:30:00   -78.64583  212.117   -9.776  1.534082  2.460168   11.044   17.112  11.37    0.02
2460958.395833  2025-10-09T21:30:00   -78.60417  212.098   -9.770  1.533373  2.459944   11.010   17.052  11.37    0.02
2460958.437500  2025-10-09T22:30:00   -78.56250  212.078   -9.765  1.532666  2.459720   10.977   16.991  11.37    0.02
2460958.479167  2025-10-09T23:30:00   -78.52083  212.058   -9.760  1.531960  2.459495   10.943   16.930  11.36    0.02
2460958.520833  2025-10-10T00:30:00   -78.47917  212.038   -9.754  1.531255  2.459270   10.910   16.870  11.36    0.02
2460958.562500  2025-10-10T01:30:00   -78.43750  212.018   -9.749  1.530552  2.459044   10.876   16.809  11.36    0.02
2460958.604167  2025-10-10T02:30:00   -78.39583  211.998   -9.743  1.529849  2.458818   10.842   16.748  11.35    0.02
2460958.645833  2025-10-10T03:30:00   -78.35417  211.978   -9.738  1.529148  2.458591   10.808   16.687  11.35    0.02
2460958.687500  2025-10-10T04:30:00   -78.31250  211.958   -9.732  1.528447  2.458364   10.775   16.627  11.35    0.02
2460958.729167  2025-10-10T05:30:00   -78.27083  211.938   -9.727  1.527748  2.458137   10.741   16.566  11.35    0.02
2460958.770833  2025-10-10T06:30:00   -78.22917  211.918   -9.722  1.527051  2.457909   10.707   16.505  11.34    0.02
2460958.812500  2025-10-10T07:30:00   -78.18750  211.899   -9.716  1.526354  2.457681   10.673   16.445  11.34    0.02
2460958.854167  2025-10-10T08:30:00   -78.14583  211.879   -9.711  1.525658  2.457453   10.639   16.384  11.34    0.02
2460958.895833  2025-10-10T09:30:00   -78.10417  211.859   -9.705  1.524964  2.457224   10.605   16.323  11.33    0.02
2460958.937500  2025-10-10T10:30:00   -78.06250  211.839   -9.700  1.524271  2.456995   10.571   16.262  11.33    0.02
2460958.979167  2025-10-10T11:30:00   -78.02083  211.819   -9.694  1.523579  2.456765   10.537   16.202  11.33    0.02
2460959.020833  2025-10-10T12:30:00   -77.97917  211.799   -9.689  1.522888  2.456535   10.503   16.141  11.33    0.02
2460959.062500  2025-10-10T13:30:00   -77.93750  211.779   -9.683  1.522199  2.456305   10.468   16.080  11.32    0.02
2460959.104167  2025-10-10T14:30:00   -77.89583  211.759   -9.678  1.521510  2.456074   10.434   16.020  11.32    0.02
2460959.145833  2025-10-10T15:30:00   -77.85417  211.739   -9.673  1.520823  2.455842   10.400   15.959  11.32    0.02
2460959.187500  2025-10-10T16:30:00   -77.81250  211.719   -9.667  1.520137  2.455611   10.366   15.898  11.32    0.02
2460959.229167  2025-10-10T17:30:00   -77.77083  211.700   -9.662  1.519452  2.455379   10.331   15.838  11.31    0.02
2460959.270833  2025-10-10T18:30:00   -77.72917  211.680   -9.656  1.518769  2.455146   10.297   15.777  11.31    0.02
2460959.312500  2025-10-10T19:30:00   -77.68750  211.660   -9.651  1.518086  2.454913   10.262   15.716  11.31    0.02
2460959.354167  2025-10-10T20:30:00   -77.64583  211.640   -9.645  1.517405  2.454680   10.228   15.656  11.30    0.02
2460959.395833  2025-10-10T21:30:00   -77.60417  211.620   -9.640  1.516725  2.454446   10.193   15.595  11.30    0.02
2460959.437500  2025-10-10T22:30:00   -77.56250  211.600   -9.634  1.516046  2.454212   10.159   15.534  11.30    0.02
2460959.479167  2025-10-10T23:30:00   -77.52083  211.580   -9.629  1.515368  2.453978   10.124   15.474  11.30    0.02
2460959.520833  2025-10-11T00:30:00   -77.47917  211.560   -9.624  1.514692  2.453743   10.089   15.413  11.29    0.02
2460959.562500  2025-10-11T01:30:00   -77.43750  211.540   -9.618  1.514017  2.453508   10.055   15.353  11.29    0.02
2460959.604167  2025-10-11T02:30:00   -77.39583  211.520   -9.613  1.513343  2.453272   10.020   15.292  11.29    0.02
2460959.645833  2025-10-11T03:30:00   -77.35417  211.500   -9.607  1.512670  2.453036    9.985   15.231  11.29    0.02
2460959.687500  2025-10-11T04:30:00   -77.31250  211.481   -9.602  1.511999  2.452800    9.950   15.171  11.28    0.02
2460959.729167  2025-10-11T05:30:00   -77.27083  211.461   -9.596  1.511328  2.452563    9.915   15.110  11.28    0.02
2460959.770833  2025-10-11T06:30:00   -77.22917  211.441   -9.591  1.510659  2.452325    9.880   15.049  11.28    0.02
2460959.812500  2025-10-11T07:30:00   -77.18750  211.421   -9.585  1.509991  2.452088    9.845   14.989  11.27    0.02
2460959.854167  2025-10-11T08:30:00   -77.14583  211.401   -9.580  1.509324  2.451849    9.810   14.928  11.27    0.02
2460959.895833  2025-10-11T09:30:00   -77.10417  211.381   -9.574  1.508659  2.451611    9.775   14.868  11.27    0.02
2460959.937500  2025-10-11T10:30:00   -77.06250  211.361   -9.569  1.507995  2.451372    9.740   14.807  11.27    0.02
2460959.979167  2025-10-11T11:30:00   -77.02083  211.341   -9.563  1.507332  2.451133    9.705   14.747  11.26    0.02
2460960.020833  2025-10-11T12:30:00   -76.97917  211.321   -9.558  1.506670  2.450893    9.670   14.686  11.26    0.02
2460960.062500  2025-10-11T13:30:00   -76.93750  211.301   -9.552  1.506009  2.450653    9.635   14.625  11.26    0.02
2460960.104167  2025-10-11T14:30:00   -76.89583  211.281   -9.547  1.505350  2.450412    9.599   14.565  11.26    0.02
2460960.145833  2025-10-11T15:30:00   -76.85417  211.261   -9.541  1.504692  2.450171    9.564   14.504  11.25    0.02
2460960.187500  2025-10-11T16:30:00   -76.81250  211.242   -9.536  1.504035  2.449930    9.529   14.444  11.25    0.02
2460960.229167  2025-10-11T17:30:00   -76.77083  211.222   -9.530  1.503379  2.449688    9.493   14.383  11.25    0.02
2460960.270833  2025-10-11T18:30:00   -76.72917  211.202   -9.525  1.502725  2.449446    9.458   14.323  11.24    0.02
2460960.312500  2025-10-11T19:30:00   -76.68750  211.182   -9.519  1.502072  2.449203    9.422   14.262  11.24    0.02
2460960.354167  2025-10-11T20:30:00   -76.64583  211.162   -9.514  1.501420  2.448960    9.387   14.201  11.24    0.02
2460960.395833  2025-10-11T21:30:00   -76.60417  211.142   -9.508  1.500769  2.448717    9.351   14.141  11.24    0.02
2460960.437500  2025-10-11T22:30:00   -76.56250  211.122   -9.503  1.500120  2.448473    9.316   14.080  11.23    0.02
2460960.479167  2025-10-11T23:30:00   -76.52083  211.102   -9.497  1.499471  2.448229    9.280   14.020  11.23    0.02
2460960.520833  2025-10-12T00:30:00   -76.47917  211.082   -9.492  1.498825  2.447984    9.244   13.959  11.23    0.02
2460960.562500  2025-10-12T01:30:00   -76.43750  211.062   -9.486  1.498179  2.447739    9.209   13.899  11.23    0.02
2460960.604167  2025-10-12T02:30:00   -76.39583  211.042   -9.481  1.497534  2.447493    9.173   13.838  11.22    0.02
2460960.645833  2025-10-12T03:30:00   -76.35417  211.022   -9.475  1.496891  2.447248    9.137   13.778  11.22    0.02
2460960.687500  2025-10-12T04:30:00   -76.31250  211.002   -9.470  1.496249  2.447001    9.101   13.717  11.22    0.02
2460960.729167  2025-10-12T05:30:00   -76.27083  210.982   -9.464  1.495609  2.446754    9.065   13.657  11.22    0.02
2460960.770833  2025-10-12T06:30:00   -76.22917  210.962   -9.459  1.494969  2.446507    9.029   13.596  11.21    0.02
2460960.812500  2025-10-12T07:30:00   -76.18750  210.942   -9.453  1.494331  2.446260    8.993   13.536  11.21    0.02
2460960.854167  2025-10-12T08:30:00   -76.14583  210.923   -9.448  1.493694  2.446012    8.957   13.476  11.21    0.02
2460960.895833  2025-10-12T09:30:00   -76.10417  210.903   -9.442  1.493058  2.445763    8.921   13.415  11.21    0.02
2460960.937500  2025-10-12T10:30:00   -76.06250  210.883   -9.437  1.492424  2.445515    8.885   13.355  11.20    0.02
2460960.979167  2025-10-12T11:30:00   -76.02083  210.863   -9.431  1.491791  2.445265    8.849   13.294  11.20    0.02
2460961.020833  2025-10-12T12:30:00   -75.97917  210.843   -9.426  1.491159  2.445016    8.813   13.234  11.20    0.02
2460961.062500  2025-10-12T13:30:00   -75.93750  210.823   -9.420  1.490528  2.444766    8.777   13.173  11.19    0.02
2460961.104167  2025-10-12T14:30:00   -75.89583  210.803   -9.415  1.489899  2.444515    8.740   13.113  11.19    0.02
2460961.145833  2025-10-12T15:30:00   -75.85417  210.783   -9.409  1.489271  2.444264    8.704   13.053  11.19    0.02
2460961.187500  2025-10-12T16:30:00   -75.81250  210.763   -9.403  1.488644  2.444013    8.668   12.992  11.19    0.02
2460961.229167  2025-10-12T17:30:00   -75.77083  210.743   -9.398  1.488019  2.443761    8.632   12.932  11.18    0.02
2460961.270833  2025-10-12T18:30:00   -75.72917  210.723   -9.392  1.487395  2.443509    8.595   12.871  11.18    0.02
2460961.312500  2025-10-12T19:30:00   -75.68750  210.703   -9.387  1.486772  2.443256    8.559   12.811  11.18    0.02
2460961.354167  2025-10-12T20:30:00   -75.64583  210.683   -9.381  1.486150  2.443003    8.522   12.751  11.18    0.02
2460961.395833  2025-10-12T21:30:00   -75.60417  210.663   -9.376  1.485530  2.442750    8.486   12.690  11.17    0.02
2460961.437500  2025-10-12T22:30:00   -75.56250  210.643   -9.370  1.484911  2.442496    8.449   12.630  11.17    0.02
2460961.479167  2025-10-12T23:30:00   -75.52083  210.623   -9.365  1.484293  2.442242    8.413   12.570  11.17    0.02
2460961.520833  2025-10-13T00:30:00   -75.47917  210.603   -9.359  1.483676  2.441987    8.376   12.509  11.17    0.02
2460961.562500  2025-10-13T01:30:00   -75.43750  210.583   -9.354  1.483061  2.441732    8.339   12.449  11.16    0.02
2460961.604167  2025-10-13T02:30:00   -75.39583  210.563   -9.348  1.482447  2.441477    8.303   12.389  11.16    0.02
2460961.645833  2025-10-13T03:30:00   -75.35417  210.543   -9.342  1.481835  2.441221    8.266   12.328  11.16    0.02
2460961.687500  2025-10-13T04:30:00   -75.31250  210.523   -9.337  1.481223  2.440964    8.229   12.268  11.16    0.02
2460961.729167  2025-10-13T05:30:00   -75.27083  210.503   -9.331  1.480613  2.440708    8.192   12.208  11.15    0.02
2460961.770833  2025-10-13T06:30:00   -75.22917  210.483   -9.326  1.480005  2.440450    8.156   12.147  11.15    0.02
2460961.812500  2025-10-13T07:30:00   -75.18750  210.463   -9.320  1.479397  2.440193    8.119   12.087  11.15    0.02
2460961.854167  2025-10-13T08:30:00   -75.14583  210.443   -9.315  1.478791  2.439935    8.082   12.027  11.15    0.02
2460961.895833  2025-10-13T09:30:00   -75.10417  210.423   -9.309  1.478186  2.439676    8.045   11.967  11.14    0.02
2460961.937500  2025-10-13T10:30:00   -75.06250  210.403   -9.303  1.477583  2.439417    8.008   11.907  11.14    0.02
2460961.979167  2025-10-13T11:30:00   -75.02083  210.383   -9.298  1.476980  2.439158    7.971   11.846  11.14    0.02
2460962.020833  2025-10-13T12:30:00   -74.97917  210.363   -9.292  1.476380  2.438898    7.934   11.786  11.14    0.02
2460962.062500  2025-10-13T13:30:00   -74.93750  210.343   -9.287  1.475780  2.438638    7.897   11.726  11.13    0.02
2460962.104167  2025-10-13T14:30:00   -74.89583  210.323   -9.281  1.475182  2.438377    7.860   11.666  11.13    0.02
2460962.145833  2025-10-13T15:30:00   -74.85417  210.303   -9.276  1.474585  2.438116    7.823   11.606  11.13    0.02
2460962.187500  2025-10-13T16:30:00   -74.81250  210.283   -9.270  1.473989  2.437855    7.785   11.545  11.13    0.02
2460962.229167  2025-10-13T17:30:00   -74.77083  210.263   -9.264  1.473395  2.437593    7.748   11.485  11.12    0.02
2460962.270833  2025-10-13T18:30:00   -74.72917  210.243   -9.259  1.472802  2.437331    7.711   11.425  11.12    0.02
2460962.312500  2025-10-13T19:30:00   -74.68750  210.223   -9.253  1.472210  2.437068    7.674   11.365  11.12    0.02
2460962.354167  2025-10-13T20:30:00   -74.64583  210.203   -9.248  1.471620  2.436805    7.636   11.305  11.12    0.02
2460962.395833  2025-10-13T21:30:00   -74.60417  210.183   -9.242  1.471031  2.436541    7.599   11.245  11.11    0.02
2460962.437500  2025-10-13T22:30:00   -74.56250  210.163   -9.236  1.470443  2.436277    7.562   11.185  11.11    0.02
2460962.479167  2025-10-13T23:30:00   -74.52083  210.143   -9.231  1.469856  2.436013    7.524   11.125  11.11    0.02
2460962.520833  2025-10-14T00:30:00   -74.47917  210.123   -9.225  1.469271  2.435748    7.487   11.065  11.11    0.02
2460962.562500  2025-10-14T01:30:00   -74.43750  210.103   -9.220  1.468688  2.435483    7.449   11.005  11.10    0.02
2460962.604167  2025-10-14T02:30:00   -74.39583  210.083   -9.214  1.468105  2.435217    7.412   10.945  11.10    0.02
2460962.645833  2025-10-14T03:30:00   -74.35417  210.063   -9.208  1.467524  2.434951    7.375   10.885  11.10    0.02
2460962.687500  2025-10-14T04:30:00   -74.31250  210.043   -9.203  1.466944  2.434684    7.337   10.825  11.10    0.02
2460962.729167  2025-10-14T05:30:00   -74.27083  210.023   -9.197  1.466366  2.434417    7.299   10.765  11.09    0.02
2460962.770833  2025-10-14T06:30:00   -74.22917  210.003   -9.191  1.465789  2.434150    7.262   10.705  11.09    0.02
2460962.812500  2025-10-14T07:30:00   -74.18750  209.983   -9.186  1.465213  2.433882    7.224   10.645  11.09    0.02
2460962.854167  2025-10-14T08:30:00   -74.14583  209.963   -9.180  1.464639  2.433614    7.186   10.585  11.09    0.02
2460962.895833  2025-10-14T09:30:00   -74.10417  209.943   -9.175  1.464066  2.433345    7.149   10.525  11.08    0.02
2460962.937500  2025-10-14T10:30:00   -74.06250  209.923   -9.169  1.463494  2.433076    7.111   10.465  11.08    0.02
2460962.979167  2025-10-14T11:30:00   -74.02083  209.903   -9.163  1.462924  2.432806    7.073   10.405  11.08    0.02
2460963.020833  2025-10-14T12:30:00   -73.97917  209.883   -9.158  1.462355  2.432536    7.036   10.345  11.08    0.02
2460963.062500  2025-10-14T13:30:00   -73.93750  209.863   -9.152  1.461787  2.432266    6.998   10.286  11.07    0.02
2460963.104167  2025-10-14T14:30:00   -73.89583  209.843   -9.146  1.461221  2.431995    6.960   10.226  11.07    0.02
2460963.145833  2025-10-14T15:30:00   -73.85417  209.823   -9.141  1.460656  2.431723    6.922   10.166  11.07    0.02
2460963.187500  2025-10-14T16:30:00   -73.81250  209.803   -9.135  1.460092  2.431452    6.884   10.106  11.07    0.02
2460963.229167  2025-10-14T17:30:00   -73.77083  209.783   -9.130  1.459530  2.431179    6.846   10.047  11.06    0.02
2460963.270833  2025-10-14T18:30:00   -73.72917  209.763   -9.124  1.458969  2.430907    6.808    9.987  11.06    0.02
2460963.312500  2025-10-14T19:30:00   -73.68750  209.743   -9.118  1.458410  2.430634    6.770    9.927  11.06    0.02
2460963.354167  2025-10-14T20:30:00   -73.64583  209.723   -9.113  1.457852  2.430360    6.733    9.867  11.06    0.02
2460963.395833  2025-10-14T21:30:00   -73.60417  209.703   -9.107  1.457295  2.430086    6.695    9.808  11.05    0.02
2460963.437500  2025-10-14T22:30:00   -73.56250  209.683   -9.101  1.456739  2.429812    6.656    9.748  11.05    0.02
2460963.479167  2025-10-14T23:30:00   -73.52083  209.663   -9.096  1.456185  2.429537    6.618    9.689  11.05    0.02
2460963.520833  2025-10-15T00:30:00   -73.47917  209.642   -9.090  1.455633  2.429262    6.580    9.629  11.05    0.02
2460963.562500  2025-10-15T01:30:00   -73.43750  209.622   -9.084  1.455081  2.428986    6.542    9.569  11.04    0.02
2460963.604167  2025-10-15T02:30:00   -73.39583  209.602   -9.079  1.454531  2.428710    6.504    9.510  11.04    0.02
2460963.645833  2025-10-15T03:30:00   -73.35417  209.582   -9.073  1.453983  2.428434    6.466    9.450  11.04    0.02
2460963.687500  2025-10-15T04:30:00   -73.31250  209.562   -9.067  1.453436  2.428157    6.428    9.391  11.04    0.02
2460963.729167  2025-10-15T05:30:00   -73.27083  209.542   -9.062  1.452890  2.427879    6.390    9.331  11.04    0.02
2460963.770833  2025-10-15T06:30:00   -73.22917  209.522   -9.056  1.452345  2.427601    6.352    9.272  11.03    0.02
2460963.812500  2025-10-15T07:30:00   -73.18750  209.502   -9.050  1.451802  2.427323    6.313    9.213  11.03    0.02
2460963.854167  2025-10-15T08:30:00   -73.14583  209.482   -9.045  1.451261  2.427044    6.275    9.153  11.03    0.02
2460963.895833  2025-10-15T09:30:00   -73.10417  209.462   -9.039  1.450720  2.426765    6.237    9.094  11.03    0.02
2460963.937500  2025-10-15T10:30:00   -73.06250  209.442   -9.033  1.450182  2.426486    6.199    9.035  11.02    0.02
2460963.979167  2025-10-15T11:30:00   -73.02083  209.422   -9.028  1.449644  2.426206    6.160    8.975  11.02    0.02
2460964.020833  2025-10-15T12:30:00   -72.97917  209.401   -9.022  1.449108  2.425925    6.122    8.916  11.02    0.02
2460964.062500  2025-10-15T13:30:00   -72.93750  209.381   -9.016  1.448573  2.425644    6.084    8.857  11.02    0.02
2460964.104167  2025-10-15T14:30:00   -72.89583  209.361   -9.011  1.448040  2.425363    6.045    8.798  11.01    0.02
2460964.145833  2025-10-15T15:30:00   -72.85417  209.341   -9.005  1.447508  2.425081    6.007    8.739  11.01    0.02
2460964.187500  2025-10-15T16:30:00   -72.81250  209.321   -8.999  1.446977  2.424799    5.969    8.679  11.01    0.02
2460964.229167  2025-10-15T17:30:00   -72.77083  209.301   -8.993  1.446448  2.424516    5.930    8.620  11.01    0.02
2460964.270833  2025-10-15T18:30:00   -72.72917  209.281   -8.988  1.445920  2.424233    5.892    8.561  11.00    0.02
2460964.312500  2025-10-15T19:30:00   -72.68750  209.261   -8.982  1.445394  2.423949    5.854    8.502  11.00    0.02
2460964.354167  2025-10-15T20:30:00   -72.64583  209.241   -8.976  1.444869  2.423665    5.815    8.443  11.00    0.02
2460964.395833  2025-10-15T21:30:00   -72.60417  209.220   -8.971  1.444346  2.423381    5.777    8.384  11.00    0.02
2460964.437500  2025-10-15T22:30:00   -72.56250  209.200   -8.965  1.443824  2.423096    5.738    8.325  11.00    0.02
2460964.479167  2025-10-15T23:30:00   -72.52083  209.180   -8.959  1.443303  2.422811    5.700    8.267  10.99    0.02
2460964.520833  2025-10-16T00:30:00   -72.47917  209.160   -8.953  1.442783  2.422525    5.662    8.208  10.99    0.02
2460964.562500  2025-10-16T01:30:00   -72.43750  209.140   -8.948  1.442266  2.422239    5.623    8.149  10.99    0.02
2460964.604167  2025-10-16T02:30:00   -72.39583  209.120   -8.942  1.441749  2.421952    5.585    8.090  10.99    0.02
2460964.645833  2025-10-16T03:30:00   -72.35417  209.100   -8.936  1.441234  2.421665    5.546    8.032  10.98    0.02
2460964.687500  2025-10-16T04:30:00   -72.31250  209.080   -8.931  1.440720  2.421378    5.508    7.973  10.98    0.02
2460964.729167  2025-10-16T05:30:00   -72.27083  209.059   -8.925  1.440208  2.421090    5.469    7.914  10.98    0.02
2460964.770833  2025-10-16T06:30:00   -72.22917  209.039   -8.919  1.439697  2.420801    5.431    7.856  10.98    0.02
2460964.812500  2025-10-16T07:30:00   -72.18750  209.019   -8.913  1.439188  2.420512    5.392    7.797  10.98    0.02
2460964.854167  2025-10-16T08:30:00   -72.14583  208.999   -8.908  1.438680  2.420223    5.354    7.739  10.97    0.02
2460964.895833  2025-10-16T09:30:00   -72.10417  208.979   -8.902  1.438173  2.419933    5.316    7.681  10.97    0.02
2460964.937500  2025-10-16T10:30:00   -72.06250  208.959   -8.896  1.437668  2.419643    5.277    7.622  10.97    0.02
2460964.979167  2025-10-16T11:30:00   -72.02083  208.938   -8.890  1.437164  2.419353    5.239    7.564  10.97    0.02
2460965.020833  2025-10-16T12:30:00   -71.97917  208.918   -8.885  1.436662  2.419062    5.200    7.506  10.96    0.02
2460965.062500  2025-10-16T13:30:00   -71.93750  208.898   -8.879  1.436161  2.418770    5.162    7.447  10.96    0.02
2460965.104167  2025-10-16T14:30:00   -71.89583  208.878   -8.873  1.435662  2.418478    5.123    7.389  10.96    0.02
2460965.145833  2025-10-16T15:30:00   -71.85417  208.858   -8.867  1.435164  2.418186    5.085    7.331  10.96    0.02
2460965.187500  2025-10-16T16:30:00   -71.81250  208.838   -8.862  1.434667  2.417893    5.046    7.273  10.95    0.02
2460965.229167  2025-10-16T17:30:00   -71.77083  208.817   -8.856  1.434172  2.417600    5.008    7.215  10.95    0.02
2460965.270833  2025-10-16T18:30:00   -71.72917  208.797   -8.850  1.433678  2.417306    4.970    7.157  10.95    0.02
2460965.312500  2025-10-16T19:30:00   -71.68750  208.777   -8.844  1.433186  2.417012    4.931    7.100  10.95    0.02
2460965.354167  2025-10-16T20:30:00   -71.64583  208.757   -8.839  1.432695  2.416717    4.893    7.042  10.95    0.02
2460965.395833  2025-10-16T21:30:00   -71.60417  208.737   -8.833  1.432206  2.416422    4.854    6.984  10.94    0.02
2460965.437500  2025-10-16T22:30:00   -71.56250  208.716   -8.827  1.431718  2.416126    4.816    6.927  10.94    0.02
2460965.479167  2025-10-16T23:30:00   -71.52083  208.696   -8.821  1.431231  2.415831    4.778    6.869  10.94    0.02
2460965.520833  2025-10-17T00:30:00   -71.47917  208.676   -8.816  1.430746  2.415534    4.740    6.812  10.94    0.02
2460965.562500  2025-10-17T01:30:00   -71.43750  208.656   -8.810  1.430263  2.415237    4.701    6.754  10.94    0.02
2460965.604167  2025-10-17T02:30:00   -71.39583  208.636   -8.804  1.429781  2.414940    4.663    6.697  10.93    0.02
2460965.645833  2025-10-17T03:30:00   -71.35417  208.615   -8.798  1.429300  2.414642    4.625    6.640  10.93    0.02
2460965.687500  2025-10-17T04:30:00   -71.31250  208.595   -8.793  1.428821  2.414344    4.586    6.583  10.93    0.02
2460965.729167  2025-10-17T05:30:00   -71.27083  208.575   -8.787  1.428343  2.414045    4.548    6.526  10.93    0.02
2460965.770833  2025-10-17T06:30:00   -71.22917  208.555   -8.781  1.427866  2.413746    4.510    6.469  10.92    0.02
2460965.812500  2025-10-17T07:30:00   -71.18750  208.534   -8.775  1.427392  2.413447    4.472    6.412  10.92    0.02
2460965.854167  2025-10-17T08:30:00   -71.14583  208.514   -8.769  1.426918  2.413147    4.434    6.355  10.92    0.02
2460965.895833  2025-10-17T09:30:00   -71.10417  208.494   -8.764  1.426446  2.412846    4.396    6.298  10.92    0.02
2460965.937500  2025-10-17T10:30:00   -71.06250  208.474   -8.758  1.425976  2.412545    4.358    6.242  10.92    0.02
2460965.979167  2025-10-17T11:30:00   -71.02083  208.454   -8.752  1.425507  2.412244    4.320    6.185  10.91    0.02
2460966.020833  2025-10-17T12:30:00   -70.97917  208.433   -8.746  1.425039  2.411942    4.282    6.129  10.91    0.02
2460966.062500  2025-10-17T13:30:00   -70.93750  208.413   -8.740  1.424573  2.411640    4.244    6.073  10.91    0.02
2460966.104167  2025-10-17T14:30:00   -70.89583  208.393   -8.735  1.424108  2.411337    4.206    6.016  10.91    0.02
2460966.145833  2025-10-17T15:30:00   -70.85417  208.373   -8.729  1.423645  2.411034    4.168    5.960  10.91    0.02
2460966.187500  2025-10-17T16:30:00   -70.81250  208.352   -8.723  1.423183  2.410731    4.131    5.904  10.90    0.02
2460966.229167  2025-10-17T17:30:00   -70.77083  208.332   -8.717  1.422723  2.410427    4.093    5.849  10.90    0.02
2460966.270833  2025-10-17T18:30:00   -70.72917  208.312   -8.711  1.422264  2.410122    4.055    5.793  10.90    0.02
2460966.312500  2025-10-17T19:30:00   -70.68750  208.291   -8.705  1.421807  2.409817    4.018    5.737  10.90    0.02
2460966.354167  2025-10-17T20:30:00   -70.64583  208.271   -8.700  1.421351  2.409512    3.980    5.682  10.89    0.02
2460966.395833  2025-10-17T21:30:00   -70.60417  208.251   -8.694  1.420897  2.409206    3.943    5.627  10.89    0.02
2460966.437500  2025-10-17T22:30:00   -70.56250  208.231   -8.688  1.420444  2.408900    3.905    5.572  10.89    0.02
2460966.479167  2025-10-17T23:30:00   -70.52083  208.210   -8.682  1.419993  2.408593    3.868    5.517  10.89    0.02
2460966.520833  2025-10-18T00:30:00   -70.47917  208.190   -8.676  1.419543  2.408286    3.831    5.462  10.89    0.02
2460966.562500  2025-10-18T01:30:00   -70.43750  208.170   -8.670  1.419095  2.407978    3.794    5.407  10.88    0.02
2460966.604167  2025-10-18T02:30:00   -70.39583  208.149   -8.665  1.418648  2.407670    3.757    5.353  10.88    0.02
2460966.645833  2025-10-18T03:30:00   -70.35417  208.129   -8.659  1.418202  2.407362    3.720    5.298  10.88    0.02
2460966.687500  2025-10-18T04:30:00   -70.31250  208.109   -8.653  1.417758  2.407053    3.683    5.244  10.88    0.02
2460966.729167  2025-10-18T05:30:00   -70.27083  208.089   -8.647  1.417316  2.406743    3.646    5.190  10.88    0.02
