  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag   Rates
--------------  -------------------  ----------  -------  -------  --------  --------  -------  -------  -----  ------
2459816.916667  2022-08-25T10:00:00   -90.08333  208.655  -17.170  0.930795  0.784744   71.632   60.912  23.45    0.03
2459816.958333  2022-08-25T11:00:00   -90.04167  208.677  -17.183  0.930517  0.784501   71.657   60.897  23.45    0.03
2459817.000000  2022-08-25T12:00:00   -90.00000  208.700  -17.196  0.930239  0.784257   71.682   60.882  23.45    0.03
2459817.041667  2022-08-25T13:00:00   -89.95833  208.722  -17.209  0.929961  0.784014   71.707   60.867  23.45    0.03
2459817.083333  2022-08-25T14:00:00   -89.91667  208.745  -17.221  0.929683  0.783770   71.732   60.852  23.44    0.03
2459817.125000  2022-08-25T15:00:00   -89.87500  208.768  -17.234  0.929405  0.783526   71.757   60.837  23.44    0.03
2459817.166667  2022-08-25T16:00:00   -89.83333  208.790  -17.247  0.929127  0.783282   71.782   60.822  23.44    0.03
2459817.208333  2022-08-25T17:00:00   -89.79167  208.813  -17.260  0.928849  0.783037   71.807   60.807  23.44    0.03
2459817.250000  2022-08-25T18:00:00   -89.75000  208.836  -17.273  0.928572  0.782792   71.832   60.792  23.44    0.03
2459817.291667  2022-08-25T19:00:00   -89.70833  208.858  -17.286  0.928294  0.782547   71.857   60.777  23.44    0.03
2459817.333333  2022-08-25T20:00:00   -89.66667  208.881  -17.299  0.928017  0.782301   71.882   60.762  23.44    0.03
2459817.375000  2022-08-25T21:00:00   -89.62500  208.904  -17.312  0.927740  0.782056   71.907   60.747  23.44    0.03
2459817.416667  2022-08-25T22:00:00   -89.58333  208.926  -17.325  0.927463  0.781810   71.932   60.732  23.44    0.03
2459817.458333  2022-08-25T23:00:00   -89.54167  208.949  -17.337  0.927186  0.781563   71.957   60.717  23.44    0.03
2459817.500000  2022-08-26T00:00:00   -89.50000  208.972  -17.350  0.926909  0.781317   71.983   60.702  23.44    0.03
2459817.541667  2022-08-26T01:00:00   -89.45833  208.994  -17.363  0.926632  0.781070   72.008   60.687  23.44    0.03
2459817.583333  2022-08-26T02:00:00   -89.41667  209.017  -17.376  0.926356  0.780823   72.033   60.672  23.44    0.03
2459817.625000  2022-08-26T03:00:00   -89.37500  209.040  -17.389  0.926080  0.780575   72.058   60.657  23.44    0.03
2459817.666667  2022-08-26T04:00:00   -89.33333  209.063  -17.402  0.925803  0.780327   72.083   60.642  23.44    0.03
2459817.708333  2022-08-26T05:00:00   -89.29167  209.085  -17.415  0.925527  0.780079   72.109   60.627  23.44    0.03
2459817.750000  2022-08-26T06:00:00   -89.25000  209.108  -17.428  0.925251  0.779831   72.134   60.612  23.44    0.03
2459817.791667  2022-08-26T07:00:00   -89.20833  209.131  -17.441  0.924975  0.779583   72.159   60.597  23.44    0.03
2459817.833333  2022-08-26T08:00:00   -89.16667  209.154  -17.454  0.924700  0.779334   72.185   60.582  23.44    0.03
2459817.875000  2022-08-26T09:00:00   -89.12500  209.176  -17.467  0.924424  0.779085   72.210   60.567  23.43    0.03
2459817.916667  2022-08-26T10:00:00   -89.08333  209.199  -17.480  0.924148  0.778835   72.235   60.552  23.43    0.03
2459817.958333  2022-08-26T11:00:00   -89.04167  209.222  -17.492  0.923873  0.778585   72.261   60.537  23.43    0.03
2459818.000000  2022-08-26T12:00:00   -89.00000  209.245  -17.505  0.923598  0.778335   72.286   60.522  23.43    0.03
2459818.041667  2022-08-26T13:00:00   -88.95833  209.268  -17.518  0.923323  0.778085   72.312   60.507  23.43    0.03
2459818.083333  2022-08-26T14:00:00   -88.91667  209.290  -17.531  0.923048  0.777835   72.337   60.493  23.43    0.03
2459818.125000  2022-08-26T15:00:00   -88.87500  209.313  -17.544  0.922773  0.777584   72.363   60.478  23.43    0.03
2459818.166667  2022-08-26T16:00:00   -88.83333  209.336  -17.557  0.922498  0.777333   72.388   60.463  23.43    0.03
2459818.208333  2022-08-26T17:00:00   -88.79167  209.359  -17.570  0.922224  0.777081   72.414   60.448  23.43    0.03
2459818.250000  2022-08-26T18:00:00   -88.75000  209.382  -17.583  0.921949  0.776830   72.439   60.433  23.43    0.03
2459818.291667  2022-08-26T19:00:00   -88.70833  209.405  -17.596  0.921675  0.776578   72.465   60.418  23.43    0.03
2459818.333333  2022-08-26T20:00:00   -88.66667  209.427  -17.609  0.921401  0.776326   72.491   60.403  23.43    0.03
2459818.375000  2022-08-26T21:00:00   -88.62500  209.450  -17.622  0.921127  0.776073   72.516   60.388  23.43    0.03
2459818.416667  2022-08-26T22:00:00   -88.58333  209.473  -17.635  0.920853  0.775820   72.542   60.374  23.43    0.03
2459818.458333  2022-08-26T23:00:00   -88.54167  209.496  -17.648  0.920579  0.775567   72.568   60.359  23.43    0.03
2459818.500000  2022-08-27T00:00:00   -88.50000  209.519  -17.661  0.920306  0.775314   72.593   60.344  23.43    0.03
2459818.541667  2022-08-27T01:00:00   -88.45833  209.542  -17.674  0.920032  0.775060   72.619   60.329  23.43    0.03
2459818.583333  2022-08-27T02:00:00   -88.41667  209.565  -17.687  0.919759  0.774807   72.645   60.314  23.43    0.03
2459818.625000  2022-08-27T03:00:00   -88.37500  209.588  -17.700  0.919486  0.774552   72.671   60.299  23.43    0.03
2459818.666667  2022-08-27T04:00:00   -88.33333  209.611  -17.713  0.919212  0.774298   72.696   60.285  23.43    0.03
2459818.708333  2022-08-27T05:00:00   -88.29167  209.634  -17.725  0.918940  0.774043   72.722   60.270  23.42    0.03
2459818.750000  2022-08-27T06:00:00   -88.25000  209.657  -17.738  0.918667  0.773788   72.748   60.255  23.42    0.03
2459818.791667  2022-08-27T07:00:00   -88.20833  209.680  -17.751  0.918394  0.773533   72.774   60.240  23.42    0.03
2459818.833333  2022-08-27T08:00:00   -88.16667  209.703  -17.764  0.918122  0.773277   72.800   60.226  23.42    0.03
2459818.875000  2022-08-27T09:00:00   -88.12500  209.726  -17.777  0.917849  0.773022   72.826   60.211  23.42    0.03
2459818.916667  2022-08-27T10:00:00   -88.08333  209.749  -17.790  0.917577  0.772765   72.852   60.196  23.42    0.03
2459818.958333  2022-08-27T11:00:00   -88.04167  209.772  -17.803  0.917305  0.772509   72.878   60.181  23.42    0.03
2459819.000000  2022-08-27T12:00:00   -88.00000  209.795  -17.816  0.917033  0.772252   72.904   60.166  23.42    0.03
2459819.041667  2022-08-27T13:00:00   -87.95833  209.818  -17.829  0.916761  0.771995   72.930   60.152  23.42    0.03
2459819.083333  2022-08-27T14:00:00   -87.91667  209.841  -17.842  0.916489  0.771738   72.956   60.137  23.42    0.03
2459819.125000  2022-08-27T15:00:00   -87.87500  209.864  -17.855  0.916218  0.771481   72.982   60.122  23.42    0.03
2459819.166667  2022-08-27T16:00:00   -87.83333  209.887  -17.868  0.915946  0.771223   73.008   60.107  23.42    0.03
2459819.208333  2022-08-27T17:00:00   -87.79167  209.910  -17.881  0.915675  0.770965   73.034   60.093  23.42    0.03
2459819.250000  2022-08-27T18:00:00   -87.75000  209.933  -17.894  0.915404  0.770706   73.060   60.078  23.42    0.03
2459819.291667  2022-08-27T19:00:00   -87.70833  209.956  -17.907  0.915133  0.770448   73.086   60.063  23.42    0.03
2459819.333333  2022-08-27T20:00:00   -87.66667  209.979  -17.920  0.914862  0.770189   73.113   60.049  23.42    0.03
2459819.375000  2022-08-27T21:00:00   -87.62500  210.002  -17.933  0.914591  0.769930   73.139   60.034  23.42    0.03
2459819.416667  2022-08-27T22:00:00   -87.58333  210.025  -17.946  0.914321  0.769670   73.165   60.019  23.42    0.03
2459819.458333  2022-08-27T23:00:00   -87.54167  210.048  -17.959  0.914050  0.769411   73.191   60.005  23.42    0.03
2459819.500000  2022-08-28T00:00:00   -87.50000  210.071  -17.972  0.913780  0.769151   73.218   59.990  23.42    0.03
2459819.541667  2022-08-28T01:00:00   -87.45833  210.094  -17.985  0.913510  0.768890   73.244   59.975  23.41    0.03
2459819.583333  2022-08-28T02:00:00   -87.41667  210.118  -17.998  0.913240  0.768630   73.270   59.960  23.41    0.03
2459819.625000  2022-08-28T03:00:00   -87.37500  210.141  -18.011  0.912970  0.768369   73.297   59.946  23.41    0.03
2459819.666667  2022-08-28T04:00:00   -87.33333  210.164  -18.024  0.912700  0.768108   73.323   59.931  23.41    0.03
2459819.708333  2022-08-28T05:00:00   -87.29167  210.187  -18.037  0.912431  0.767846   73.349   59.917  23.41    0.03
2459819.750000  2022-08-28T06:00:00   -87.25000  210.210  -18.050  0.912161  0.767585   73.376   59.902  23.41    0.03
2459819.791667  2022-08-28T07:00:00   -87.20833  210.233  -18.063  0.911892  0.767323   73.402   59.887  23.41    0.03
2459819.833333  2022-08-28T08:00:00   -87.16667  210.256  -18.076  0.911623  0.767060   73.429   59.873  23.41    0.03
2459819.875000  2022-08-28T09:00:00   -87.12500  210.280  -18.089  0.911354  0.766798   73.455   59.858  23.41    0.03
2459819.916667  2022-08-28T10:00:00   -87.08333  210.303  -18.102  0.911085  0.766535   73.482   59.843  23.41    0.03
2459819.958333  2022-08-28T11:00:00   -87.04167  210.326  -18.115  0.910816  0.766272   73.508   59.829  23.41    0.03
2459820.000000  2022-08-28T12:00:00   -87.00000  210.349  -18.128  0.910548  0.766009   73.535   59.814  23.41    0.03
2459820.041667  2022-08-28T13:00:00   -86.95833  210.372  -18.141  0.910279  0.765745   73.562   59.799  23.41    0.03
2459820.083333  2022-08-28T14:00:00   -86.91667  210.396  -18.154  0.910011  0.765481   73.588   59.785  23.41    0.03
2459820.125000  2022-08-28T15:00:00   -86.87500  210.419  -18.167  0.909743  0.765217   73.615   59.770  23.41    0.03
2459820.166667  2022-08-28T16:00:00   -86.83333  210.442  -18.180  0.909475  0.764952   73.642   59.756  23.41    0.03
2459820.208333  2022-08-28T17:00:00   -86.79167  210.465  -18.193  0.909207  0.764688   73.668   59.741  23.41    0.03
2459820.250000  2022-08-28T18:00:00   -86.75000  210.489  -18.206  0.908939  0.764423   73.695   59.727  23.41    0.03
2459820.291667  2022-08-28T19:00:00   -86.70833  210.512  -18.219  0.908672  0.764157   73.722   59.712  23.41    0.03
2459820.333333  2022-08-28T20:00:00   -86.66667  210.535  -18.232  0.908404  0.763892   73.748   59.697  23.41    0.03
2459820.375000  2022-08-28T21:00:00   -86.62500  210.558  -18.245  0.908137  0.763626   73.775   59.683  23.40    0.03
2459820.416667  2022-08-28T22:00:00   -86.58333  210.582  -18.258  0.907870  0.763360   73.802   59.668  23.40    0.03
2459820.458333  2022-08-28T23:00:00   -86.54167  210.605  -18.271  0.907603  0.763093   73.829   59.654  23.40    0.03
2459820.500000  2022-08-29T00:00:00   -86.50000  210.628  -18.284  0.907336  0.762827   73.856   59.639  23.40    0.03
2459820.541667  2022-08-29T01:00:00   -86.45833  210.652  -18.297  0.907070  0.762560   73.883   59.625  23.40    0.03
2459820.583333  2022-08-29T02:00:00   -86.41667  210.675  -18.310  0.906803  0.762293   73.910   59.610  23.40    0.03
2459820.625000  2022-08-29T03:00:00   -86.37500  210.698  -18.323  0.906537  0.762025   73.937   59.596  23.40    0.03
2459820.666667  2022-08-29T04:00:00   -86.33333  210.722  -18.336  0.906271  0.761757   73.964   59.581  23.40    0.03
2459820.708333  2022-08-29T05:00:00   -86.29167  210.745  -18.349  0.906005  0.761489   73.991   59.567  23.40    0.03
2459820.750000  2022-08-29T06:00:00   -86.25000  210.768  -18.362  0.905739  0.761221   74.018   59.552  23.40    0.03
2459820.791667  2022-08-29T07:00:00   -86.20833  210.792  -18.376  0.905473  0.760952   74.045   59.538  23.40    0.03
2459820.833333  2022-08-29T08:00:00   -86.16667  210.815  -18.389  0.905208  0.760683   74.072   59.523  23.40    0.03
2459820.875000  2022-08-29T09:00:00   -86.12500  210.838  -18.402  0.904942  0.760414   74.099   59.509  23.40    0.03
2459820.916667  2022-08-29T10:00:00   -86.08333  210.862  -18.415  0.904677  0.760145   74.126   59.494  23.40    0.03
2459820.958333  2022-08-29T11:00:00   -86.04167  210.885  -18.428  0.904412  0.759875   74.153   59.480  23.40    0.03
2459821.000000  2022-08-29T12:00:00   -86.00000  210.908  -18.441  0.904147  0.759605   74.180   59.465  23.40    0.03
2459821.041667  2022-08-29T13:00:00   -85.95833  210.932  -18.454  0.903882  0.759335   74.207   59.451  23.40    0.03
2459821.083333  2022-08-29T14:00:00   -85.91667  210.955  -18.467  0.903617  0.759064   74.235   59.436  23.40    0.03
2459821.125000  2022-08-29T15:00:00   -85.87500  210.979  -18.480  0.903353  0.758793   74.262   59.422  23.40    0.03
2459821.166667  2022-08-29T16:00:00   -85.83333  211.002  -18.493  0.903088  0.758522   74.289   59.407  23.40    0.03
2459821.208333  2022-08-29T17:00:00   -85.79167  211.026  -18.506  0.902824  0.758251   74.316   59.393  23.39    0.03
2459821.250000  2022-08-29T18:00:00   -85.75000  211.049  -18.519  0.902560  0.757979   74.344   59.378  23.39    0.03
2459821.291667  2022-08-29T19:00:00   -85.70833  211.072  -18.532  0.902296  0.757707   74.371   59.364  23.39    0.03
2459821.333333  2022-08-29T20:00:00   -85.66667  211.096  -18.545  0.902033  0.757435   74.399   59.350  23.39    0.03
2459821.375000  2022-08-29T21:00:00   -85.62500  211.119  -18.558  0.901769  0.757163   74.426   59.335  23.39    0.03
2459821.416667  2022-08-29T22:00:00   -85.58333  211.143  -18.571  0.901506  0.756890   74.453   59.321  23.39    0.03
2459821.458333  2022-08-29T23:00:00   -85.54167  211.166  -18.584  0.901242  0.756617   74.481   59.306  23.39    0.03
2459821.500000  2022-08-30T00:00:00   -85.50000  211.190  -18.597  0.900979  0.756344   74.508   59.292  23.39    0.03
2459821.541667  2022-08-30T01:00:00   -85.45833  211.213  -18.610  0.900716  0.756070   74.536   59.278  23.39    0.03
2459821.583333  2022-08-30T02:00:00   -85.41667  211.237  -18.623  0.900453  0.755796   74.563   59.263  23.39    0.03
2459821.625000  2022-08-30T03:00:00   -85.37500  211.260  -18.637  0.900191  0.755522   74.591   59.249  23.39    0.03
2459821.666667  2022-08-30T04:00:00   -85.33333  211.284  -18.650  0.899928  0.755248   74.618   59.234  23.39    0.03
2459821.708333  2022-08-30T05:00:00   -85.29167  211.307  -18.663  0.899666  0.754973   74.646   59.220  23.39    0.03
2459821.750000  2022-08-30T06:00:00   -85.25000  211.331  -18.676  0.899404  0.754698   74.674   59.206  23.39    0.03
2459821.791667  2022-08-30T07:00:00   -85.20833  211.354  -18.689  0.899142  0.754423   74.701   59.191  23.39    0.03
2459821.833333  2022-08-30T08:00:00   -85.16667  211.378  -18.702  0.898880  0.754147   74.729   59.177  23.39    0.03
2459821.875000  2022-08-30T09:00:00   -85.12500  211.402  -18.715  0.898618  0.753871   74.757   59.162  23.39    0.03
2459821.916667  2022-08-30T10:00:00   -85.08333  211.425  -18.728  0.898357  0.753595   74.784   59.148  23.39    0.03
2459821.958333  2022-08-30T11:00:00   -85.04167  211.449  -18.741  0.898096  0.753319   74.812   59.134  23.39    0.03
2459822.000000  2022-08-30T12:00:00   -85.00000  211.472  -18.754  0.897834  0.753042   74.840   59.119  23.39    0.03
2459822.041667  2022-08-30T13:00:00   -84.95833  211.496  -18.767  0.897573  0.752766   74.868   59.105  23.38    0.03
2459822.083333  2022-08-30T14:00:00   -84.91667  211.519  -18.780  0.897313  0.752488   74.896   59.091  23.38    0.03
2459822.125000  2022-08-30T15:00:00   -84.87500  211.543  -18.793  0.897052  0.752211   74.923   59.076  23.38    0.03
2459822.166667  2022-08-30T16:00:00   -84.83333  211.567  -18.807  0.896791  0.751933   74.951   59.062  23.38    0.03
2459822.208333  2022-08-30T17:00:00   -84.79167  211.590  -18.820  0.896531  0.751655   74.979   59.048  23.38    0.03
2459822.250000  2022-08-30T18:00:00   -84.75000  211.614  -18.833  0.896271  0.751377   75.007   59.033  23.38    0.03
2459822.291667  2022-08-30T19:00:00   -84.70833  211.637  -18.846  0.896011  0.751099   75.035   59.019  23.38    0.03
2459822.333333  2022-08-30T20:00:00   -84.66667  211.661  -18.859  0.895751  0.750820   75.063   59.005  23.38    0.03
2459822.375000  2022-08-30T21:00:00   -84.62500  211.685  -18.872  0.895491  0.750541   75.091   58.991  23.38    0.03
2459822.416667  2022-08-30T22:00:00   -84.58333  211.708  -18.885  0.895231  0.750261   75.119   58.976  23.38    0.03
2459822.458333  2022-08-30T23:00:00   -84.54167  211.732  -18.898  0.894972  0.749982   75.147   58.962  23.38    0.03
2459822.500000  2022-08-31T00:00:00   -84.50000  211.756  -18.911  0.894713  0.749702   75.175   58.948  23.38    0.03
2459822.541667  2022-08-31T01:00:00   -84.45833  211.779  -18.924  0.894454  0.749422   75.203   58.933  23.38    0.03
2459822.583333  2022-08-31T02:00:00   -84.41667  211.803  -18.937  0.894195  0.749141   75.231   58.919  23.38    0.03
2459822.625000  2022-08-31T03:00:00   -84.37500  211.827  -18.950  0.893936  0.748861   75.260   58.905  23.38    0.03
2459822.666667  2022-08-31T04:00:00   -84.33333  211.851  -18.964  0.893678  0.748580   75.288   58.891  23.38    0.03
2459822.708333  2022-08-31T05:00:00   -84.29167  211.874  -18.977  0.893419  0.748298   75.316   58.876  23.38    0.03
2459822.750000  2022-08-31T06:00:00   -84.25000  211.898  -18.990  0.893161  0.748017   75.344   58.862  23.38    0.03
2459822.791667  2022-08-31T07:00:00   -84.20833  211.922  -19.003  0.892903  0.747735   75.373   58.848  23.38    0.03
2459822.833333  2022-08-31T08:00:00   -84.16667  211.945  -19.016  0.892645  0.747453   75.401   58.834  23.38    0.03
2459822.875000  2022-08-31T09:00:00   -84.12500  211.969  -19.029  0.892387  0.747171   75.429   58.819  23.37    0.03
2459822.916667  2022-08-31T10:00:00   -84.08333  211.993  -19.042  0.892130  0.746888   75.457   58.805  23.37    0.03
2459822.958333  2022-08-31T11:00:00   -84.04167  212.017  -19.055  0.891872  0.746605   75.486   58.791  23.37    0.03
2459823.000000  2022-08-31T12:00:00   -84.00000  212.040  -19.068  0.891615  0.746322   75.514   58.777  23.37    0.03
2459823.041667  2022-08-31T13:00:00   -83.95833  212.064  -19.081  0.891358  0.746038   75.543   58.763  23.37    0.03
2459823.083333  2022-08-31T14:00:00   -83.91667  212.088  -19.095  0.891101  0.745755   75.571   58.748  23.37    0.03
2459823.125000  2022-08-31T15:00:00   -83.87500  212.112  -19.108  0.890845  0.745471   75.600   58.734  23.37    0.03
2459823.166667  2022-08-31T16:00:00   -83.83333  212.135  -19.121  0.890588  0.745187   75.628   58.720  23.37    0.03
2459823.208333  2022-08-31T17:00:00   -83.79167  212.159  -19.134  0.890332  0.744902   75.657   58.706  23.37    0.03
2459823.250000  2022-08-31T18:00:00   -83.75000  212.183  -19.147  0.890075  0.744617   75.685   58.692  23.37    0.03
2459823.291667  2022-08-31T19:00:00   -83.70833  212.207  -19.160  0.889819  0.744332   75.714   58.677  23.37    0.03
2459823.333333  2022-08-31T20:00:00   -83.66667  212.231  -19.173  0.889564  0.744047   75.742   58.663  23.37    0.03
2459823.375000  2022-08-31T21:00:00   -83.62500  212.254  -19.186  0.889308  0.743761   75.771   58.649  23.37    0.03
2459823.416667  2022-08-31T22:00:00   -83.58333  212.278  -19.199  0.889052  0.743475   75.800   58.635  23.37    0.03
2459823.458333  2022-08-31T23:00:00   -83.54167  212.302  -19.213  0.888797  0.743189   75.828   58.621  23.37    0.03
2459823.500000  2022-09-01T00:00:00   -83.50000  212.326  -19.226  0.888542  0.742903   75.857   58.607  23.37    0.03
2459823.541667  2022-09-01T01:00:00   -83.45833  212.350  -19.239  0.888287  0.742616   75.886   58.592  23.37    0.03
2459823.583333  2022-09-01T02:00:00   -83.41667  212.374  -19.252  0.888032  0.742329   75.915   58.578  23.37    0.03
2459823.625000  2022-09-01T03:00:00   -83.37500  212.398  -19.265  0.887777  0.742042   75.943   58.564  23.37    0.03
2459823.666667  2022-09-01T04:00:00   -83.33333  212.421  -19.278  0.887523  0.741754   75.972   58.550  23.37    0.03
2459823.708333  2022-09-01T05:00:00   -83.29167  212.445  -19.291  0.887269  0.741467   76.001   58.536  23.37    0.03
2459823.750000  2022-09-01T06:00:00   -83.25000  212.469  -19.304  0.887014  0.741179   76.030   58.522  23.36    0.03
2459823.791667  2022-09-01T07:00:00   -83.20833  212.493  -19.318  0.886761  0.740890   76.059   58.508  23.36    0.03
2459823.833333  2022-09-01T08:00:00   -83.16667  212.517  -19.331  0.886507  0.740602   76.088   58.493  23.36    0.03
2459823.875000  2022-09-01T09:00:00   -83.12500  212.541  -19.344  0.886253  0.740313   76.117   58.479  23.36    0.03
2459823.916667  2022-09-01T10:00:00   -83.08333  212.565  -19.357  0.886000  0.740024   76.146   58.465  23.36    0.03
2459823.958333  2022-09-01T11:00:00   -83.04167  212.589  -19.370  0.885747  0.739734   76.175   58.451  23.36    0.03
2459824.000000  2022-09-01T12:00:00   -83.00000  212.613  -19.383  0.885493  0.739445   76.204   58.437  23.36    0.03
2459824.041667  2022-09-01T13:00:00   -82.95833  212.637  -19.396  0.885241  0.739155   76.233   58.423  23.36    0.03
2459824.083333  2022-09-01T14:00:00   -82.91667  212.661  -19.409  0.884988  0.738864   76.262   58.409  23.36    0.03
2459824.125000  2022-09-01T15:00:00   -82.87500  212.685  -19.423  0.884735  0.738574   76.291   58.395  23.36    0.03
2459824.166667  2022-09-01T16:00:00   -82.83333  212.708  -19.436  0.884483  0.738283   76.320   58.381  23.36    0.03
2459824.208333  2022-09-01T17:00:00   -82.79167  212.732  -19.449  0.884231  0.737992   76.349   58.367  23.36    0.03
2459824.250000  2022-09-01T18:00:00   -82.75000  212.756  -19.462  0.883979  0.737701   76.378   58.352  23.36    0.03
2459824.291667  2022-09-01T19:00:00   -82.70833  212.780  -19.475  0.883727  0.737409   76.407   58.338  23.36    0.03
2459824.333333  2022-09-01T20:00:00   -82.66667  212.804  -19.488  0.883475  0.737118   76.437   58.324  23.36    0.03
2459824.375000  2022-09-01T21:00:00   -82.62500  212.828  -19.501  0.883224  0.736826   76.466   58.310  23.36    0.03
2459824.416667  2022-09-01T22:00:00   -82.58333  212.852  -19.514  0.882973  0.736533   76.495   58.296  23.36    0.03
2459824.458333  2022-09-01T23:00:00   -82.54167  212.876  -19.528  0.882722  0.736241   76.525   58.282  23.36    0.03
2459824.500000  2022-09-02T00:00:00   -82.50000  212.900  -19.541  0.882471  0.735948   76.554   58.268  23.36    0.03
2459824.541667  2022-09-02T01:00:00   -82.45833  212.924  -19.554  0.882220  0.735654   76.583   58.254  23.36    0.03
2459824.583333  2022-09-02T02:00:00   -82.41667  212.948  -19.567  0.881969  0.735361   76.613   58.240  23.36    0.03
2459824.625000  2022-09-02T03:00:00   -82.37500  212.972  -19.580  0.881719  0.735067   76.642   58.226  23.35    0.03
2459824.666667  2022-09-02T04:00:00   -82.33333  212.996  -19.593  0.881469  0.734773   76.672   58.212  23.35    0.03
2459824.708333  2022-09-02T05:00:00   -82.29167  213.021  -19.606  0.881219  0.734479   76.701   58.198  23.35    0.03
2459824.750000  2022-09-02T06:00:00   -82.25000  213.045  -19.620  0.880969  0.734185   76.731   58.184  23.35    0.03
2459824.791667  2022-09-02T07:00:00   -82.20833  213.069  -19.633  0.880719  0.733890   76.760   58.170  23.35    0.03
2459824.833333  2022-09-02T08:00:00   -82.16667  213.093  -19.646  0.880470  0.733595   76.790   58.156  23.35    0.03
2459824.875000  2022-09-02T09:00:00   -82.12500  213.117  -19.659  0.880221  0.733300   76.819   58.142  23.35    0.03
2459824.916667  2022-09-02T10:00:00   -82.08333  213.141  -19.672  0.879972  0.733004   76.849   58.128  23.35    0.03
2459824.958333  2022-09-02T11:00:00   -82.04167  213.165  -19.685  0.879723  0.732708   76.878   58.114  23.35    0.03
2459825.000000  2022-09-02T12:00:00   -82.00000  213.189  -19.698  0.879474  0.732412   76.908   58.100  23.35    0.03
2459825.041667  2022-09-02T13:00:00   -81.95833  213.213  -19.712  0.879226  0.732116   76.938   58.086  23.35    0.03
2459825.083333  2022-09-02T14:00:00   -81.91667  213.237  -19.725  0.878977  0.731819   76.968   58.072  23.35    0.03
2459825.125000  2022-09-02T15:00:00   -81.87500  213.261  -19.738  0.878729  0.731522   76.997   58.058  23.35    0.03
2459825.166667  2022-09-02T16:00:00   -81.83333  213.286  -19.751  0.878481  0.731225   77.027   58.044  23.35    0.03
2459825.208333  2022-09-02T17:00:00   -81.79167  213.310  -19.764  0.878233  0.730928   77.057   58.030  23.35    0.03
2459825.250000  2022-09-02T18:00:00   -81.75000  213.334  -19.777  0.877986  0.730630   77.087   58.016  23.35    0.03
2459825.291667  2022-09-02T19:00:00   -81.70833  213.358  -19.790  0.877738  0.730332   77.117   58.002  23.35    0.03
2459825.333333  2022-09-02T20:00:00   -81.66667  213.382  -19.804  0.877491  0.730034   77.146   57.988  23.35    0.03
2459825.375000  2022-09-02T21:00:00   -81.62500  213.406  -19.817  0.877244  0.729735   77.176   57.974  23.35    0.03
2459825.416667  2022-09-02T22:00:00   -81.58333  213.430  -19.830  0.876997  0.729436   77.206   57.960  23.35    0.03
2459825.458333  2022-09-02T23:00:00   -81.54167  213.455  -19.843  0.876751  0.729137   77.236   57.946  23.35    0.03
2459825.500000  2022-09-03T00:00:00   -81.50000  213.479  -19.856  0.876504  0.728838   77.266   57.932  23.34    0.03
2459825.541667  2022-09-03T01:00:00   -81.45833  213.503  -19.869  0.876258  0.728539   77.296   57.918  23.34    0.03
2459825.583333  2022-09-03T02:00:00   -81.41667  213.527  -19.882  0.876012  0.728239   77.326   57.904  23.34    0.03
2459825.625000  2022-09-03T03:00:00   -81.37500  213.551  -19.896  0.875766  0.727939   77.356   57.890  23.34    0.03
2459825.666667  2022-09-03T04:00:00   -81.33333  213.575  -19.909  0.875520  0.727638   77.386   57.876  23.34    0.03
2459825.708333  2022-09-03T05:00:00   -81.29167  213.600  -19.922  0.875275  0.727338   77.417   57.862  23.34    0.03
2459825.750000  2022-09-03T06:00:00   -81.25000  213.624  -19.935  0.875029  0.727037   77.447   57.849  23.34    0.03
2459825.791667  2022-09-03T07:00:00   -81.20833  213.648  -19.948  0.874784  0.726736   77.477   57.835  23.34    0.03
2459825.833333  2022-09-03T08:00:00   -81.16667  213.672  -19.961  0.874539  0.726434   77.507   57.821  23.34    0.03
2459825.875000  2022-09-03T09:00:00   -81.12500  213.697  -19.975  0.874295  0.726133   77.537   57.807  23.34    0.03
2459825.916667  2022-09-03T10:00:00   -81.08333  213.721  -19.988  0.874050  0.725831   77.568   57.793  23.34    0.03
2459825.958333  2022-09-03T11:00:00   -81.04167  213.745  -20.001  0.873806  0.725528   77.598   57.779  23.34    0.03
2459826.000000  2022-09-03T12:00:00   -81.00000  213.769  -20.014  0.873562  0.725226   77.628   57.765  23.34    0.03
2459826.041667  2022-09-03T13:00:00   -80.95833  213.794  -20.027  0.873318  0.724923   77.659   57.751  23.34    0.03
2459826.083333  2022-09-03T14:00:00   -80.91667  213.818  -20.040  0.873074  0.724620   77.689   57.737  23.34    0.03
2459826.125000  2022-09-03T15:00:00   -80.87500  213.842  -20.053  0.872830  0.724317   77.719   57.723  23.34    0.03
2459826.166667  2022-09-03T16:00:00   -80.83333  213.866  -20.067  0.872587  0.724014   77.750   57.710  23.34    0.03
2459826.208333  2022-09-03T17:00:00   -80.79167  213.891  -20.080  0.872344  0.723710   77.780   57.696  23.34    0.03
2459826.250000  2022-09-03T18:00:00   -80.75000  213.915  -20.093  0.872101  0.723406   77.811   57.682  23.34    0.03
2459826.291667  2022-09-03T19:00:00   -80.70833  213.939  -20.106  0.871858  0.723101   77.841   57.668  23.34    0.03
2459826.333333  2022-09-03T20:00:00   -80.66667  213.964  -20.119  0.871615  0.722797   77.872   57.654  23.34    0.03
2459826.375000  2022-09-03T21:00:00   -80.62500  213.988  -20.132  0.871373  0.722492   77.902   57.640  23.34    0.03
