  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag   Rates
--------------  -------------------  ----------  -------  -------  --------  --------  -------  -------  -----  ------
2462150.416667  2029-01-13T22:00:00   -88.58333  189.926  -15.502  1.084181  0.336445   63.886   98.228  18.97    0.02
2462150.458333  2029-01-13T23:00:00   -88.54167  189.945  -15.513  1.084229  0.336306   63.875   98.249  18.97    0.02
2462150.500000  2029-01-14T00:00:00   -88.50000  189.964  -15.524  1.084277  0.336167   63.864   98.269  18.97    0.02
2462150.541667  2029-01-14T01:00:00   -88.45833  189.983  -15.535  1.084325  0.336028   63.853   98.289  18.97    0.02
2462150.583333  2029-01-14T02:00:00   -88.41667  190.002  -15.546  1.084373  0.335888   63.842   98.310  18.97    0.02
2462150.625000  2029-01-14T03:00:00   -88.37500  190.021  -15.557  1.084421  0.335749   63.831   98.330  18.97    0.02
2462150.666667  2029-01-14T04:00:00   -88.33333  190.040  -15.569  1.084469  0.335609   63.820   98.350  18.97    0.02
2462150.708333  2029-01-14T05:00:00   -88.29167  190.059  -15.580  1.084517  0.335470   63.809   98.371  18.97    0.02
2462150.750000  2029-01-14T06:00:00   -88.25000  190.078  -15.591  1.084564  0.335330   63.798   98.391  18.97    0.02
2462150.791667  2029-01-14T07:00:00   -88.20833  190.097  -15.602  1.084612  0.335190   63.787   98.412  18.96    0.02
2462150.833333  2029-01-14T08:00:00   -88.16667  190.117  -15.613  1.084659  0.335051   63.776   98.432  18.96    0.02
2462150.875000  2029-01-14T09:00:00   -88.12500  190.136  -15.624  1.084707  0.334911   63.765   98.452  18.96    0.02
2462150.916667  2029-01-14T10:00:00   -88.08333  190.155  -15.635  1.084754  0.334771   63.754   98.473  18.96    0.02
2462150.958333  2029-01-14T11:00:00   -88.04167  190.174  -15.647  1.084801  0.334631   63.743   98.493  18.96    0.02
2462151.000000  2029-01-14T12:00:00   -88.00000  190.193  -15.658  1.084848  0.334491   63.732   98.514  18.96    0.02
2462151.041667  2029-01-14T13:00:00   -87.95833  190.212  -15.669  1.084895  0.334351   63.721   98.534  18.96    0.02
2462151.083333  2029-01-14T14:00:00   -87.91667  190.231  -15.680  1.084942  0.334211   63.710   98.554  18.96    0.02
2462151.125000  2029-01-14T15:00:00   -87.87500  190.250  -15.691  1.084989  0.334070   63.700   98.575  18.95    0.02
2462151.166667  2029-01-14T16:00:00   -87.83333  190.269  -15.702  1.085036  0.333930   63.689   98.595  18.95    0.02
2462151.208333  2029-01-14T17:00:00   -87.79167  190.288  -15.713  1.085083  0.333790   63.678   98.616  18.95    0.02
2462151.250000  2029-01-14T18:00:00   -87.75000  190.307  -15.724  1.085130  0.333649   63.667   98.636  18.95    0.02
2462151.291667  2029-01-14T19:00:00   -87.70833  190.326  -15.736  1.085176  0.333509   63.656   98.657  18.95    0.02
2462151.333333  2029-01-14T20:00:00   -87.66667  190.345  -15.747  1.085223  0.333368   63.645   98.677  18.95    0.02
2462151.375000  2029-01-14T21:00:00   -87.62500  190.364  -15.758  1.085269  0.333227   63.634   98.697  18.95    0.02
2462151.416667  2029-01-14T22:00:00   -87.58333  190.383  -15.769  1.085316  0.333087   63.623   98.718  18.95    0.02
2462151.458333  2029-01-14T23:00:00   -87.54167  190.402  -15.780  1.085362  0.332946   63.612   98.738  18.95    0.02
2462151.500000  2029-01-15T00:00:00   -87.50000  190.421  -15.791  1.085408  0.332805   63.601   98.759  18.94    0.02
2462151.541667  2029-01-15T01:00:00   -87.45833  190.440  -15.802  1.085454  0.332664   63.590   98.779  18.94    0.02
2462151.583333  2029-01-15T02:00:00   -87.41667  190.459  -15.813  1.085500  0.332523   63.579   98.800  18.94    0.02
2462151.625000  2029-01-15T03:00:00   -87.37500  190.478  -15.824  1.085546  0.332382   63.568   98.820  18.94    0.02
2462151.666667  2029-01-15T04:00:00   -87.33333  190.497  -15.836  1.085592  0.332241   63.557   98.841  18.94    0.02
2462151.708333  2029-01-15T05:00:00   -87.29167  190.516  -15.847  1.085638  0.332100   63.546   98.861  18.94    0.02
2462151.750000  2029-01-15T06:00:00   -87.25000  190.535  -15.858  1.085684  0.331959   63.535   98.882  18.94    0.02
2462151.791667  2029-01-15T07:00:00   -87.20833  190.554  -15.869  1.085729  0.331817   63.524   98.902  18.94    0.02
2462151.833333  2029-01-15T08:00:00   -87.16667  190.573  -15.880  1.085775  0.331676   63.513   98.923  18.94    0.02
2462151.875000  2029-01-15T09:00:00   -87.12500  190.592  -15.891  1.085820  0.331534   63.502   98.943  18.93    0.02
2462151.916667  2029-01-15T10:00:00   -87.08333  190.611  -15.902  1.085866  0.331393   63.491   98.964  18.93    0.02
2462151.958333  2029-01-15T11:00:00   -87.04167  190.630  -15.913  1.085911  0.331251   63.480   98.984  18.93    0.02
2462152.000000  2029-01-15T12:00:00   -87.00000  190.649  -15.924  1.085956  0.331110   63.469   99.005  18.93    0.02
2462152.041667  2029-01-15T13:00:00   -86.95833  190.668  -15.935  1.086002  0.330968   63.458   99.025  18.93    0.02
2462152.083333  2029-01-15T14:00:00   -86.91667  190.687  -15.946  1.086047  0.330826   63.447   99.046  18.93    0.02
2462152.125000  2029-01-15T15:00:00   -86.87500  190.706  -15.958  1.086092  0.330685   63.436   99.066  18.93    0.02
2462152.166667  2029-01-15T16:00:00   -86.83333  190.725  -15.969  1.086137  0.330543   63.425   99.087  18.93    0.02
2462152.208333  2029-01-15T17:00:00   -86.79167  190.744  -15.980  1.086181  0.330401   63.414   99.107  18.92    0.02
2462152.250000  2029-01-15T18:00:00   -86.75000  190.763  -15.991  1.086226  0.330259   63.403   99.128  18.92    0.02
2462152.291667  2029-01-15T19:00:00   -86.70833  190.782  -16.002  1.086271  0.330117   63.392   99.148  18.92    0.02
2462152.333333  2029-01-15T20:00:00   -86.66667  190.801  -16.013  1.086316  0.329974   63.381   99.169  18.92    0.02
2462152.375000  2029-01-15T21:00:00   -86.62500  190.820  -16.024  1.086360  0.329832   63.370   99.190  18.92    0.02
2462152.416667  2029-01-15T22:00:00   -86.58333  190.838  -16.035  1.086405  0.329690   63.359   99.210  18.92    0.02
2462152.458333  2029-01-15T23:00:00   -86.54167  190.857  -16.046  1.086449  0.329548   63.348   99.231  18.92    0.02
2462152.500000  2029-01-16T00:00:00   -86.50000  190.876  -16.057  1.086493  0.329405   63.337   99.251  18.92    0.02
2462152.541667  2029-01-16T01:00:00   -86.45833  190.895  -16.068  1.086537  0.329263   63.326   99.272  18.92    0.02
2462152.583333  2029-01-16T02:00:00   -86.41667  190.914  -16.079  1.086582  0.329120   63.315   99.292  18.91    0.02
2462152.625000  2029-01-16T03:00:00   -86.37500  190.933  -16.090  1.086626  0.328978   63.304   99.313  18.91    0.02
2462152.666667  2029-01-16T04:00:00   -86.33333  190.952  -16.101  1.086670  0.328835   63.293   99.334  18.91    0.02
2462152.708333  2029-01-16T05:00:00   -86.29167  190.971  -16.112  1.086714  0.328692   63.282   99.354  18.91    0.02
2462152.750000  2029-01-16T06:00:00   -86.25000  190.990  -16.123  1.086757  0.328549   63.271   99.375  18.91    0.02
2462152.791667  2029-01-16T07:00:00   -86.20833  191.009  -16.134  1.086801  0.328407   63.260   99.395  18.91    0.02
2462152.833333  2029-01-16T08:00:00   -86.16667  191.027  -16.145  1.086845  0.328264   63.249   99.416  18.91    0.02
2462152.875000  2029-01-16T09:00:00   -86.12500  191.046  -16.156  1.086888  0.328121   63.238   99.437  18.91    0.02
2462152.916667  2029-01-16T10:00:00   -86.08333  191.065  -16.168  1.086932  0.327978   63.227   99.457  18.90    0.02
2462152.958333  2029-01-16T11:00:00   -86.04167  191.084  -16.179  1.086975  0.327835   63.216   99.478  18.90    0.02
2462153.000000  2029-01-16T12:00:00   -86.00000  191.103  -16.190  1.087019  0.327691   63.204   99.498  18.90    0.02
2462153.041667  2029-01-16T13:00:00   -85.95833  191.122  -16.201  1.087062  0.327548   63.193   99.519  18.90    0.02
2462153.083333  2029-01-16T14:00:00   -85.91667  191.141  -16.212  1.087105  0.327405   63.182   99.540  18.90    0.02
2462153.125000  2029-01-16T15:00:00   -85.87500  191.159  -16.223  1.087148  0.327262   63.171   99.560  18.90    0.02
2462153.166667  2029-01-16T16:00:00   -85.83333  191.178  -16.234  1.087191  0.327118   63.160   99.581  18.90    0.02
2462153.208333  2029-01-16T17:00:00   -85.79167  191.197  -16.245  1.087234  0.326975   63.149   99.602  18.90    0.02
2462153.250000  2029-01-16T18:00:00   -85.75000  191.216  -16.256  1.087277  0.326831   63.138   99.622  18.90    0.02
2462153.291667  2029-01-16T19:00:00   -85.70833  191.235  -16.267  1.087320  0.326688   63.127   99.643  18.89    0.02
2462153.333333  2029-01-16T20:00:00   -85.66667  191.254  -16.278  1.087363  0.326544   63.116   99.664  18.89    0.02
2462153.375000  2029-01-16T21:00:00   -85.62500  191.273  -16.289  1.087405  0.326400   63.105   99.684  18.89    0.02
2462153.416667  2029-01-16T22:00:00   -85.58333  191.291  -16.300  1.087448  0.326256   63.094   99.705  18.89    0.02
2462153.458333  2029-01-16T23:00:00   -85.54167  191.310  -16.311  1.087490  0.326113   63.083   99.726  18.89    0.02
2462153.500000  2029-01-17T00:00:00   -85.50000  191.329  -16.322  1.087533  0.325969   63.072   99.746  18.89    0.02
2462153.541667  2029-01-17T01:00:00   -85.45833  191.348  -16.333  1.087575  0.325825   63.061   99.767  18.89    0.02
2462153.583333  2029-01-17T02:00:00   -85.41667  191.367  -16.344  1.087617  0.325681   63.050   99.788  18.89    0.02
2462153.625000  2029-01-17T03:00:00   -85.37500  191.385  -16.355  1.087660  0.325537   63.039   99.808  18.88    0.02
2462153.666667  2029-01-17T04:00:00   -85.33333  191.404  -16.366  1.087702  0.325393   63.027   99.829  18.88    0.02
2462153.708333  2029-01-17T05:00:00   -85.29167  191.423  -16.377  1.087744  0.325248   63.016   99.850  18.88    0.02
2462153.750000  2029-01-17T06:00:00   -85.25000  191.442  -16.388  1.087786  0.325104   63.005   99.871  18.88    0.02
2462153.791667  2029-01-17T07:00:00   -85.20833  191.461  -16.399  1.087827  0.324960   62.994   99.891  18.88    0.02
2462153.833333  2029-01-17T08:00:00   -85.16667  191.479  -16.410  1.087869  0.324815   62.983   99.912  18.88    0.02
2462153.875000  2029-01-17T09:00:00   -85.12500  191.498  -16.421  1.087911  0.324671   62.972   99.933  18.88    0.02
2462153.916667  2029-01-17T10:00:00   -85.08333  191.517  -16.432  1.087953  0.324526   62.961   99.953  18.88    0.02
2462153.958333  2029-01-17T11:00:00   -85.04167  191.536  -16.443  1.087994  0.324382   62.950   99.974  18.88    0.02
2462154.000000  2029-01-17T12:00:00   -85.00000  191.554  -16.454  1.088035  0.324237   62.939   99.995  18.87    0.02
2462154.041667  2029-01-17T13:00:00   -84.95833  191.573  -16.465  1.088077  0.324093   62.928  100.016  18.87    0.02
2462154.083333  2029-01-17T14:00:00   -84.91667  191.592  -16.475  1.088118  0.323948   62.917  100.036  18.87    0.02
2462154.125000  2029-01-17T15:00:00   -84.87500  191.611  -16.486  1.088159  0.323803   62.905  100.057  18.87    0.02
2462154.166667  2029-01-17T16:00:00   -84.83333  191.629  -16.497  1.088200  0.323658   62.894  100.078  18.87    0.02
2462154.208333  2029-01-17T17:00:00   -84.79167  191.648  -16.508  1.088242  0.323513   62.883  100.099  18.87    0.02
2462154.250000  2029-01-17T18:00:00   -84.75000  191.667  -16.519  1.088283  0.323368   62.872  100.119  18.87    0.02
2462154.291667  2029-01-17T19:00:00   -84.70833  191.686  -16.530  1.088323  0.323223   62.861  100.140  18.87    0.02
2462154.333333  2029-01-17T20:00:00   -84.66667  191.704  -16.541  1.088364  0.323078   62.850  100.161  18.86    0.02
2462154.375000  2029-01-17T21:00:00   -84.62500  191.723  -16.552  1.088405  0.322933   62.839  100.182  18.86    0.02
2462154.416667  2029-01-17T22:00:00   -84.58333  191.742  -16.563  1.088446  0.322788   62.828  100.202  18.86    0.02
2462154.458333  2029-01-17T23:00:00   -84.54167  191.761  -16.574  1.088486  0.322642   62.817  100.223  18.86    0.02
2462154.500000  2029-01-18T00:00:00   -84.50000  191.779  -16.585  1.088527  0.322497   62.805  100.244  18.86    0.02
2462154.541667  2029-01-18T01:00:00   -84.45833  191.798  -16.596  1.088567  0.322352   62.794  100.265  18.86    0.02
2462154.583333  2029-01-18T02:00:00   -84.41667  191.817  -16.607  1.088607  0.322206   62.783  100.286  18.86    0.02
2462154.625000  2029-01-18T03:00:00   -84.37500  191.835  -16.618  1.088648  0.322061   62.772  100.306  18.86    0.02
2462154.666667  2029-01-18T04:00:00   -84.33333  191.854  -16.629  1.088688  0.321915   62.761  100.327  18.85    0.02
2462154.708333  2029-01-18T05:00:00   -84.29167  191.873  -16.640  1.088728  0.321770   62.750  100.348  18.85    0.02
2462154.750000  2029-01-18T06:00:00   -84.25000  191.891  -16.651  1.088768  0.321624   62.739  100.369  18.85    0.02
2462154.791667  2029-01-18T07:00:00   -84.20833  191.910  -16.662  1.088808  0.321478   62.727  100.390  18.85    0.02
2462154.833333  2029-01-18T08:00:00   -84.16667  191.929  -16.673  1.088848  0.321332   62.716  100.411  18.85    0.02
2462154.875000  2029-01-18T09:00:00   -84.12500  191.948  -16.683  1.088888  0.321187   62.705  100.431  18.85    0.02
2462154.916667  2029-01-18T10:00:00   -84.08333  191.966  -16.694  1.088927  0.321041   62.694  100.452  18.85    0.02
2462154.958333  2029-01-18T11:00:00   -84.04167  191.985  -16.705  1.088967  0.320895   62.683  100.473  18.85    0.02
2462155.000000  2029-01-18T12:00:00   -84.00000  192.004  -16.716  1.089006  0.320749   62.672  100.494  18.84    0.02
2462155.041667  2029-01-18T13:00:00   -83.95833  192.022  -16.727  1.089046  0.320603   62.661  100.515  18.84    0.02
2462155.083333  2029-01-18T14:00:00   -83.91667  192.041  -16.738  1.089085  0.320456   62.649  100.536  18.84    0.02
2462155.125000  2029-01-18T15:00:00   -83.87500  192.059  -16.749  1.089125  0.320310   62.638  100.556  18.84    0.02
2462155.166667  2029-01-18T16:00:00   -83.83333  192.078  -16.760  1.089164  0.320164   62.627  100.577  18.84    0.02
2462155.208333  2029-01-18T17:00:00   -83.79167  192.097  -16.771  1.089203  0.320018   62.616  100.598  18.84    0.02
2462155.250000  2029-01-18T18:00:00   -83.75000  192.115  -16.782  1.089242  0.319871   62.605  100.619  18.84    0.02
2462155.291667  2029-01-18T19:00:00   -83.70833  192.134  -16.793  1.089281  0.319725   62.594  100.640  18.84    0.02
2462155.333333  2029-01-18T20:00:00   -83.66667  192.153  -16.803  1.089320  0.319578   62.582  100.661  18.83    0.02
2462155.375000  2029-01-18T21:00:00   -83.62500  192.171  -16.814  1.089359  0.319432   62.571  100.682  18.83    0.02
2462155.416667  2029-01-18T22:00:00   -83.58333  192.190  -16.825  1.089397  0.319285   62.560  100.703  18.83    0.02
2462155.458333  2029-01-18T23:00:00   -83.54167  192.209  -16.836  1.089436  0.319139   62.549  100.723  18.83    0.02
2462155.500000  2029-01-19T00:00:00   -83.50000  192.227  -16.847  1.089475  0.318992   62.538  100.744  18.83    0.02
2462155.541667  2029-01-19T01:00:00   -83.45833  192.246  -16.858  1.089513  0.318845   62.526  100.765  18.83    0.02
2462155.583333  2029-01-19T02:00:00   -83.41667  192.264  -16.869  1.089552  0.318698   62.515  100.786  18.83    0.02
2462155.625000  2029-01-19T03:00:00   -83.37500  192.283  -16.880  1.089590  0.318551   62.504  100.807  18.83    0.02
2462155.666667  2029-01-19T04:00:00   -83.33333  192.302  -16.891  1.089628  0.318405   62.493  100.828  18.82    0.02
2462155.708333  2029-01-19T05:00:00   -83.29167  192.320  -16.901  1.089666  0.318258   62.482  100.849  18.82    0.02
2462155.750000  2029-01-19T06:00:00   -83.25000  192.339  -16.912  1.089704  0.318111   62.470  100.870  18.82    0.02
2462155.791667  2029-01-19T07:00:00   -83.20833  192.357  -16.923  1.089742  0.317963   62.459  100.891  18.82    0.02
2462155.833333  2029-01-19T08:00:00   -83.16667  192.376  -16.934  1.089780  0.317816   62.448  100.912  18.82    0.02
2462155.875000  2029-01-19T09:00:00   -83.12500  192.395  -16.945  1.089818  0.317669   62.437  100.933  18.82    0.02
2462155.916667  2029-01-19T10:00:00   -83.08333  192.413  -16.956  1.089856  0.317522   62.426  100.954  18.82    0.02
2462155.958333  2029-01-19T11:00:00   -83.04167  192.432  -16.967  1.089894  0.317374   62.414  100.975  18.82    0.02
2462156.000000  2029-01-19T12:00:00   -83.00000  192.450  -16.977  1.089931  0.317227   62.403  100.996  18.81    0.02
2462156.041667  2029-01-19T13:00:00   -82.95833  192.469  -16.988  1.089969  0.317080   62.392  101.017  18.81    0.02
2462156.083333  2029-01-19T14:00:00   -82.91667  192.487  -16.999  1.090006  0.316932   62.381  101.037  18.81    0.02
2462156.125000  2029-01-19T15:00:00   -82.87500  192.506  -17.010  1.090044  0.316785   62.370  101.058  18.81    0.02
2462156.166667  2029-01-19T16:00:00   -82.83333  192.524  -17.021  1.090081  0.316637   62.358  101.079  18.81    0.02
2462156.208333  2029-01-19T17:00:00   -82.79167  192.543  -17.032  1.090118  0.316489   62.347  101.100  18.81    0.02
2462156.250000  2029-01-19T18:00:00   -82.75000  192.562  -17.043  1.090155  0.316342   62.336  101.121  18.81    0.02
2462156.291667  2029-01-19T19:00:00   -82.70833  192.580  -17.053  1.090193  0.316194   62.325  101.142  18.81    0.02
2462156.333333  2029-01-19T20:00:00   -82.66667  192.599  -17.064  1.090230  0.316046   62.313  101.163  18.80    0.02
2462156.375000  2029-01-19T21:00:00   -82.62500  192.617  -17.075  1.090266  0.315898   62.302  101.184  18.80    0.02
2462156.416667  2029-01-19T22:00:00   -82.58333  192.636  -17.086  1.090303  0.315750   62.291  101.205  18.80    0.02
2462156.458333  2029-01-19T23:00:00   -82.54167  192.654  -17.097  1.090340  0.315602   62.280  101.226  18.80    0.02
2462156.500000  2029-01-20T00:00:00   -82.50000  192.673  -17.108  1.090377  0.315454   62.268  101.247  18.80    0.02
2462156.541667  2029-01-20T01:00:00   -82.45833  192.691  -17.118  1.090413  0.315306   62.257  101.268  18.80    0.02
2462156.583333  2029-01-20T02:00:00   -82.41667  192.710  -17.129  1.090450  0.315158   62.246  101.289  18.80    0.02
2462156.625000  2029-01-20T03:00:00   -82.37500  192.728  -17.140  1.090486  0.315010   62.235  101.310  18.80    0.02
2462156.666667  2029-01-20T04:00:00   -82.33333  192.747  -17.151  1.090523  0.314862   62.223  101.331  18.79    0.02
2462156.708333  2029-01-20T05:00:00   -82.29167  192.765  -17.162  1.090559  0.314713   62.212  101.352  18.79    0.02
2462156.750000  2029-01-20T06:00:00   -82.25000  192.784  -17.173  1.090595  0.314565   62.201  101.374  18.79    0.02
2462156.791667  2029-01-20T07:00:00   -82.20833  192.802  -17.183  1.090631  0.314417   62.190  101.395  18.79    0.02
2462156.833333  2029-01-20T08:00:00   -82.16667  192.821  -17.194  1.090667  0.314268   62.178  101.416  18.79    0.02
2462156.875000  2029-01-20T09:00:00   -82.12500  192.839  -17.205  1.090703  0.314120   62.167  101.437  18.79    0.02
2462156.916667  2029-01-20T10:00:00   -82.08333  192.858  -17.216  1.090739  0.313971   62.156  101.458  18.79    0.02
2462156.958333  2029-01-20T11:00:00   -82.04167  192.876  -17.227  1.090775  0.313823   62.145  101.479  18.79    0.02
2462157.000000  2029-01-20T12:00:00   -82.00000  192.894  -17.237  1.090810  0.313674   62.133  101.500  18.78    0.02
2462157.041667  2029-01-20T13:00:00   -81.95833  192.913  -17.248  1.090846  0.313525   62.122  101.521  18.78    0.02
2462157.083333  2029-01-20T14:00:00   -81.91667  192.931  -17.259  1.090882  0.313376   62.111  101.542  18.78    0.02
2462157.125000  2029-01-20T15:00:00   -81.87500  192.950  -17.270  1.090917  0.313228   62.099  101.563  18.78    0.02
2462157.166667  2029-01-20T16:00:00   -81.83333  192.968  -17.281  1.090952  0.313079   62.088  101.584  18.78    0.02
2462157.208333  2029-01-20T17:00:00   -81.79167  192.987  -17.291  1.090988  0.312930   62.077  101.605  18.78    0.02
2462157.250000  2029-01-20T18:00:00   -81.75000  193.005  -17.302  1.091023  0.312781   62.065  101.626  18.78    0.02
2462157.291667  2029-01-20T19:00:00   -81.70833  193.024  -17.313  1.091058  0.312632   62.054  101.647  18.77    0.02
2462157.333333  2029-01-20T20:00:00   -81.66667  193.042  -17.324  1.091093  0.312483   62.043  101.669  18.77    0.02
2462157.375000  2029-01-20T21:00:00   -81.62500  193.060  -17.335  1.091128  0.312334   62.032  101.690  18.77    0.02
2462157.416667  2029-01-20T22:00:00   -81.58333  193.079  -17.345  1.091163  0.312184   62.020  101.711  18.77    0.02
2462157.458333  2029-01-20T23:00:00   -81.54167  193.097  -17.356  1.091198  0.312035   62.009  101.732  18.77    0.02
2462157.500000  2029-01-21T00:00:00   -81.50000  193.116  -17.367  1.091233  0.311886   61.998  101.753  18.77    0.02
2462157.541667  2029-01-21T01:00:00   -81.45833  193.134  -17.378  1.091267  0.311737   61.986  101.774  18.77    0.02
2462157.583333  2029-01-21T02:00:00   -81.41667  193.152  -17.388  1.091302  0.311587   61.975  101.795  18.77    0.02
2462157.625000  2029-01-21T03:00:00   -81.37500  193.171  -17.399  1.091336  0.311438   61.964  101.816  18.76    0.02
2462157.666667  2029-01-21T04:00:00   -81.33333  193.189  -17.410  1.091371  0.311288   61.952  101.838  18.76    0.02
2462157.708333  2029-01-21T05:00:00   -81.29167  193.208  -17.421  1.091405  0.311139   61.941  101.859  18.76    0.02
2462157.750000  2029-01-21T06:00:00   -81.25000  193.226  -17.431  1.091439  0.310989   61.930  101.880  18.76    0.02
2462157.791667  2029-01-21T07:00:00   -81.20833  193.244  -17.442  1.091474  0.310839   61.918  101.901  18.76    0.02
2462157.833333  2029-01-21T08:00:00   -81.16667  193.263  -17.453  1.091508  0.310690   61.907  101.922  18.76    0.02
2462157.875000  2029-01-21T09:00:00   -81.12500  193.281  -17.464  1.091542  0.310540   61.896  101.943  18.76    0.02
2462157.916667  2029-01-21T10:00:00   -81.08333  193.300  -17.475  1.091576  0.310390   61.884  101.964  18.76    0.02
2462157.958333  2029-01-21T11:00:00   -81.04167  193.318  -17.485  1.091610  0.310240   61.873  101.986  18.75    0.02
2462158.000000  2029-01-21T12:00:00   -81.00000  193.336  -17.496  1.091643  0.310090   61.862  102.007  18.75    0.02
2462158.041667  2029-01-21T13:00:00   -80.95833  193.355  -17.507  1.091677  0.309940   61.850  102.028  18.75    0.02
2462158.083333  2029-01-21T14:00:00   -80.91667  193.373  -17.517  1.091711  0.309790   61.839  102.049  18.75    0.02
2462158.125000  2029-01-21T15:00:00   -80.87500  193.391  -17.528  1.091744  0.309640   61.828  102.070  18.75    0.02
2462158.166667  2029-01-21T16:00:00   -80.83333  193.410  -17.539  1.091778  0.309490   61.816  102.092  18.75    0.02
2462158.208333  2029-01-21T17:00:00   -80.79167  193.428  -17.550  1.091811  0.309340   61.805  102.113  18.75    0.02
2462158.250000  2029-01-21T18:00:00   -80.75000  193.446  -17.560  1.091844  0.309190   61.794  102.134  18.74    0.02
2462158.291667  2029-01-21T19:00:00   -80.70833  193.465  -17.571  1.091878  0.309040   61.782  102.155  18.74    0.02
2462158.333333  2029-01-21T20:00:00   -80.66667  193.483  -17.582  1.091911  0.308889   61.771  102.176  18.74    0.02
2462158.375000  2029-01-21T21:00:00   -80.62500  193.501  -17.593  1.091944  0.308739   61.759  102.198  18.74    0.02
2462158.416667  2029-01-21T22:00:00   -80.58333  193.520  -17.603  1.091977  0.308589   61.748  102.219  18.74    0.02
2462158.458333  2029-01-21T23:00:00   -80.54167  193.538  -17.614  1.092010  0.308438   61.737  102.240  18.74    0.02
2462158.500000  2029-01-22T00:00:00   -80.50000  193.556  -17.625  1.092042  0.308288   61.725  102.261  18.74    0.02
2462158.541667  2029-01-22T01:00:00   -80.45833  193.574  -17.635  1.092075  0.308137   61.714  102.282  18.74    0.02
2462158.583333  2029-01-22T02:00:00   -80.41667  193.593  -17.646  1.092108  0.307986   61.703  102.304  18.73    0.02
2462158.625000  2029-01-22T03:00:00   -80.37500  193.611  -17.657  1.092140  0.307836   61.691  102.325  18.73    0.02
2462158.666667  2029-01-22T04:00:00   -80.33333  193.629  -17.668  1.092173  0.307685   61.680  102.346  18.73    0.02
2462158.708333  2029-01-22T05:00:00   -80.29167  193.648  -17.678  1.092205  0.307534   61.668  102.367  18.73    0.02
2462158.750000  2029-01-22T06:00:00   -80.25000  193.666  -17.689  1.092238  0.307384   61.657  102.389  18.73    0.02
2462158.791667  2029-01-22T07:00:00   -80.20833  193.684  -17.700  1.092270  0.307233   61.646  102.410  18.73    0.02
2462158.833333  2029-01-22T08:00:00   -80.16667  193.702  -17.710  1.092302  0.307082   61.634  102.431  18.73    0.02
2462158.875000  2029-01-22T09:00:00   -80.12500  193.721  -17.721  1.092334  0.306931   61.623  102.452  18.72    0.02
2462158.916667  2029-01-22T10:00:00   -80.08333  193.739  -17.732  1.092366  0.306780   61.611  102.474  18.72    0.02
2462158.958333  2029-01-22T11:00:00   -80.04167  193.757  -17.743  1.092398  0.306629   61.600  102.495  18.72    0.02
2462159.000000  2029-01-22T12:00:00   -80.00000  193.776  -17.753  1.092430  0.306478   61.588  102.516  18.72    0.02
2462159.041667  2029-01-22T13:00:00   -79.95833  193.794  -17.764  1.092462  0.306327   61.577  102.538  18.72    0.02
2462159.083333  2029-01-22T14:00:00   -79.91667  193.812  -17.775  1.092494  0.306175   61.566  102.559  18.72    0.02
2462159.125000  2029-01-22T15:00:00   -79.87500  193.830  -17.785  1.092525  0.306024   61.554  102.580  18.72    0.02
2462159.166667  2029-01-22T16:00:00   -79.83333  193.848  -17.796  1.092557  0.305873   61.543  102.601  18.72    0.02
2462159.208333  2029-01-22T17:00:00   -79.79167  193.867  -17.807  1.092588  0.305721   61.531  102.623  18.71    0.02
2462159.250000  2029-01-22T18:00:00   -79.75000  193.885  -17.817  1.092620  0.305570   61.520  102.644  18.71    0.02
2462159.291667  2029-01-22T19:00:00   -79.70833  193.903  -17.828  1.092651  0.305419   61.508  102.665  18.71    0.02
2462159.333333  2029-01-22T20:00:00   -79.66667  193.921  -17.839  1.092682  0.305267   61.497  102.687  18.71    0.02
2462159.375000  2029-01-22T21:00:00   -79.62500  193.940  -17.849  1.092713  0.305116   61.486  102.708  18.71    0.02
2462159.416667  2029-01-22T22:00:00   -79.58333  193.958  -17.860  1.092744  0.304964   61.474  102.729  18.71    0.02
2462159.458333  2029-01-22T23:00:00   -79.54167  193.976  -17.871  1.092775  0.304812   61.463  102.751  18.71    0.02
2462159.500000  2029-01-23T00:00:00   -79.50000  193.994  -17.881  1.092806  0.304661   61.451  102.772  18.70    0.02
2462159.541667  2029-01-23T01:00:00   -79.45833  194.012  -17.892  1.092837  0.304509   61.440  102.793  18.70    0.02
2462159.583333  2029-01-23T02:00:00   -79.41667  194.031  -17.903  1.092868  0.304357   61.428  102.815  18.70    0.02
2462159.625000  2029-01-23T03:00:00   -79.37500  194.049  -17.913  1.092898  0.304205   61.417  102.836  18.70    0.02
2462159.666667  2029-01-23T04:00:00   -79.33333  194.067  -17.924  1.092929  0.304054   61.405  102.857  18.70    0.02
2462159.708333  2029-01-23T05:00:00   -79.29167  194.085  -17.935  1.092959  0.303902   61.394  102.879  18.70    0.02
2462159.750000  2029-01-23T06:00:00   -79.25000  194.103  -17.945  1.092990  0.303750   61.382  102.900  18.70    0.02
2462159.791667  2029-01-23T07:00:00   -79.20833  194.122  -17.956  1.093020  0.303598   61.371  102.922  18.70    0.02
2462159.833333  2029-01-23T08:00:00   -79.16667  194.140  -17.966  1.093050  0.303446   61.359  102.943  18.69    0.02
2462159.875000  2029-01-23T09:00:00   -79.12500  194.158  -17.977  1.093081  0.303294   61.348  102.964  18.69    0.02
