  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag   Rates
--------------  -------------------  ----------  -------  -------  --------  --------  -------  -------  -----  ------
2460846.821526  2025-06-20T07:42:59   -90.02083  162.019   -7.193  1.037718  0.518249   73.088   77.705  22.76    0.02
2460846.863193  2025-06-20T08:42:59   -89.97917  162.031   -7.203  1.037486  0.518140   73.114   77.682  22.76    0.02
2460846.904859  2025-06-20T09:42:59   -89.93750  162.043   -7.214  1.037254  0.518030   73.140   77.658  22.76    0.02
2460846.946526  2025-06-20T10:42:59   -89.89583  162.054   -7.224  1.037022  0.517920   73.166   77.635  22.76    0.02
2460846.988193  2025-06-20T11:42:59   -89.85417  162.066   -7.234  1.036789  0.517811   73.192   77.611  22.76    0.02
2460847.029859  2025-06-20T12:42:59   -89.81250  162.078   -7.244  1.036557  0.517700   73.218   77.588  22.76    0.02
2460847.071526  2025-06-20T13:42:59   -89.77083  162.090   -7.255  1.036326  0.517590   73.244   77.565  22.76    0.02
2460847.113193  2025-06-20T14:42:59   -89.72917  162.102   -7.265  1.036094  0.517480   73.270   77.541  22.76    0.02
2460847.154859  2025-06-20T15:42:59   -89.68750  162.114   -7.275  1.035862  0.517369   73.296   77.518  22.76    0.02
2460847.196526  2025-06-20T16:42:59   -89.64583  162.126   -7.286  1.035631  0.517258   73.322   77.494  22.76    0.02
2460847.238193  2025-06-20T17:42:59   -89.60417  162.138   -7.296  1.035399  0.517147   73.348   77.471  22.76    0.02
2460847.279859  2025-06-20T18:42:59   -89.56250  162.150   -7.306  1.035168  0.517035   73.374   77.448  22.76    0.02
2460847.321526  2025-06-20T19:42:59   -89.52083  162.162   -7.317  1.034936  0.516924   73.400   77.424  22.76    0.02
2460847.363193  2025-06-20T20:42:59   -89.47917  162.174   -7.327  1.034705  0.516812   73.426   77.401  22.76    0.02
2460847.404859  2025-06-20T21:42:59   -89.43750  162.186   -7.337  1.034474  0.516700   73.452   77.377  22.76    0.02
2460847.446526  2025-06-20T22:42:59   -89.39583  162.198   -7.347  1.034243  0.516588   73.478   77.354  22.76    0.02
2460847.488193  2025-06-20T23:42:59   -89.35417  162.210   -7.358  1.034012  0.516476   73.504   77.331  22.76    0.02
2460847.529859  2025-06-21T00:42:59   -89.31250  162.222   -7.368  1.033781  0.516363   73.530   77.307  22.76    0.02
2460847.571526  2025-06-21T01:42:59   -89.27083  162.234   -7.379  1.033551  0.516250   73.556   77.284  22.76    0.02
2460847.613193  2025-06-21T02:42:59   -89.22917  162.246   -7.389  1.033320  0.516137   73.583   77.261  22.76    0.02
2460847.654859  2025-06-21T03:42:59   -89.18750  162.258   -7.399  1.033090  0.516024   73.609   77.238  22.76    0.02
2460847.696526  2025-06-21T04:42:59   -89.14583  162.270   -7.410  1.032859  0.515911   73.635   77.214  22.76    0.02
2460847.738193  2025-06-21T05:42:59   -89.10417  162.282   -7.420  1.032629  0.515797   73.661   77.191  22.76    0.02
2460847.779859  2025-06-21T06:42:59   -89.06250  162.294   -7.430  1.032399  0.515683   73.687   77.168  22.76    0.02
2460847.821526  2025-06-21T07:42:59   -89.02083  162.306   -7.441  1.032169  0.515569   73.713   77.145  22.76    0.02
2460847.863193  2025-06-21T08:42:59   -88.97917  162.318   -7.451  1.031939  0.515455   73.739   77.121  22.76    0.02
2460847.904859  2025-06-21T09:42:59   -88.93750  162.331   -7.461  1.031709  0.515341   73.765   77.098  22.76    0.02
2460847.946526  2025-06-21T10:42:59   -88.89583  162.343   -7.472  1.031479  0.515226   73.792   77.075  22.76    0.02
2460847.988193  2025-06-21T11:42:59   -88.85417  162.355   -7.482  1.031249  0.515111   73.818   77.052  22.76    0.02
2460848.029859  2025-06-21T12:42:59   -88.81250  162.367   -7.493  1.031020  0.514996   73.844   77.029  22.76    0.02
2460848.071526  2025-06-21T13:42:59   -88.77083  162.379   -7.503  1.030790  0.514881   73.870   77.005  22.76    0.02
2460848.113193  2025-06-21T14:42:59   -88.72917  162.391   -7.513  1.030561  0.514766   73.896   76.982  22.76    0.02
2460848.154859  2025-06-21T15:42:59   -88.68750  162.403   -7.524  1.030331  0.514650   73.922   76.959  22.76    0.02
2460848.196526  2025-06-21T16:42:59   -88.64583  162.416   -7.534  1.030102  0.514534   73.949   76.936  22.76    0.02
2460848.238193  2025-06-21T17:42:59   -88.60417  162.428   -7.545  1.029873  0.514418   73.975   76.913  22.76    0.02
2460848.279859  2025-06-21T18:42:59   -88.56250  162.440   -7.555  1.029644  0.514302   74.001   76.890  22.76    0.02
2460848.321526  2025-06-21T19:42:59   -88.52083  162.452   -7.566  1.029415  0.514185   74.027   76.867  22.76    0.02
2460848.363193  2025-06-21T20:42:59   -88.47917  162.464   -7.576  1.029187  0.514069   74.054   76.844  22.76    0.02
2460848.404859  2025-06-21T21:42:59   -88.43750  162.476   -7.586  1.028958  0.513952   74.080   76.820  22.76    0.02
2460848.446526  2025-06-21T22:42:59   -88.39583  162.489   -7.597  1.028729  0.513835   74.106   76.797  22.76    0.02
2460848.488193  2025-06-21T23:42:59   -88.35417  162.501   -7.607  1.028501  0.513718   74.132   76.774  22.76    0.02
2460848.529859  2025-06-22T00:42:59   -88.31250  162.513   -7.618  1.028273  0.513600   74.159   76.751  22.76    0.02
2460848.571526  2025-06-22T01:42:59   -88.27083  162.525   -7.628  1.028044  0.513482   74.185   76.728  22.76    0.02
2460848.613193  2025-06-22T02:42:59   -88.22917  162.538   -7.639  1.027816  0.513365   74.211   76.705  22.76    0.02
2460848.654859  2025-06-22T03:42:59   -88.18750  162.550   -7.649  1.027588  0.513247   74.237   76.682  22.76    0.02
2460848.696526  2025-06-22T04:42:59   -88.14583  162.562   -7.660  1.027360  0.513128   74.264   76.659  22.76    0.02
2460848.738193  2025-06-22T05:42:59   -88.10417  162.574   -7.670  1.027132  0.513010   74.290   76.636  22.76    0.02
2460848.779859  2025-06-22T06:42:59   -88.06250  162.587   -7.681  1.026905  0.512891   74.316   76.613  22.76    0.02
2460848.821526  2025-06-22T07:42:59   -88.02083  162.599   -7.691  1.026677  0.512772   74.343   76.590  22.76    0.02
2460848.863193  2025-06-22T08:42:59   -87.97917  162.611   -7.702  1.026449  0.512653   74.369   76.567  22.76    0.02
2460848.904859  2025-06-22T09:42:59   -87.93750  162.623   -7.712  1.026222  0.512534   74.395   76.544  22.75    0.02
2460848.946526  2025-06-22T10:42:59   -87.89583  162.636   -7.723  1.025995  0.512414   74.422   76.522  22.75    0.02
2460848.988193  2025-06-22T11:42:59   -87.85417  162.648   -7.733  1.025767  0.512294   74.448   76.499  22.75    0.02
2460849.029859  2025-06-22T12:42:59   -87.81250  162.660   -7.744  1.025540  0.512175   74.474   76.476  22.75    0.02
2460849.071526  2025-06-22T13:42:59   -87.77083  162.673   -7.754  1.025313  0.512054   74.501   76.453  22.75    0.02
2460849.113193  2025-06-22T14:42:59   -87.72917  162.685   -7.765  1.025086  0.511934   74.527   76.430  22.75    0.02
2460849.154859  2025-06-22T15:42:59   -87.68750  162.697   -7.776  1.024860  0.511813   74.554   76.407  22.75    0.02
2460849.196526  2025-06-22T16:42:59   -87.64583  162.710   -7.786  1.024633  0.511693   74.580   76.384  22.75    0.02
2460849.238193  2025-06-22T17:42:59   -87.60417  162.722   -7.797  1.024406  0.511572   74.606   76.361  22.75    0.02
2460849.279859  2025-06-22T18:42:59   -87.56250  162.734   -7.807  1.024180  0.511451   74.633   76.339  22.75    0.02
2460849.321526  2025-06-22T19:42:59   -87.52083  162.747   -7.818  1.023954  0.511329   74.659   76.316  22.75    0.02
2460849.363193  2025-06-22T20:42:59   -87.47917  162.759   -7.828  1.023727  0.511208   74.686   76.293  22.75    0.02
2460849.404859  2025-06-22T21:42:59   -87.43750  162.772   -7.839  1.023501  0.511086   74.712   76.270  22.75    0.02
2460849.446526  2025-06-22T22:42:59   -87.39583  162.784   -7.850  1.023275  0.510964   74.739   76.247  22.75    0.02
2460849.488193  2025-06-22T23:42:59   -87.35417  162.796   -7.860  1.023049  0.510842   74.765   76.224  22.75    0.02
2460849.529859  2025-06-23T00:42:59   -87.31250  162.809   -7.871  1.022823  0.510719   74.792   76.202  22.75    0.02
2460849.571526  2025-06-23T01:42:59   -87.27083  162.821   -7.881  1.022598  0.510597   74.818   76.179  22.75    0.02
2460849.613193  2025-06-23T02:42:59   -87.22917  162.834   -7.892  1.022372  0.510474   74.845   76.156  22.75    0.02
2460849.654859  2025-06-23T03:42:59   -87.18750  162.846   -7.903  1.022147  0.510351   74.871   76.133  22.75    0.02
2460849.696526  2025-06-23T04:42:59   -87.14583  162.859   -7.913  1.021921  0.510228   74.898   76.111  22.75    0.02
2460849.738193  2025-06-23T05:42:59   -87.10417  162.871   -7.924  1.021696  0.510104   74.924   76.088  22.75    0.02
2460849.779859  2025-06-23T06:42:59   -87.06250  162.883   -7.934  1.021471  0.509981   74.951   76.065  22.75    0.02
2460849.821526  2025-06-23T07:42:59   -87.02083  162.896   -7.945  1.021246  0.509857   74.977   76.043  22.75    0.02
2460849.863193  2025-06-23T08:42:59   -86.97917  162.908   -7.956  1.021021  0.509733   75.004   76.020  22.75    0.02
2460849.904859  2025-06-23T09:42:59   -86.93750  162.921   -7.966  1.020796  0.509609   75.030   75.997  22.75    0.02
2460849.946526  2025-06-23T10:42:59   -86.89583  162.933   -7.977  1.020571  0.509484   75.057   75.975  22.75    0.02
2460849.988193  2025-06-23T11:42:59   -86.85417  162.946   -7.988  1.020347  0.509359   75.083   75.952  22.75    0.02
2460850.029859  2025-06-23T12:42:59   -86.81250  162.958   -7.998  1.020122  0.509235   75.110   75.929  22.75    0.02
2460850.071526  2025-06-23T13:42:59   -86.77083  162.971   -8.009  1.019898  0.509110   75.136   75.907  22.75    0.02
2460850.113193  2025-06-23T14:42:59   -86.72917  162.983   -8.020  1.019673  0.508984   75.163   75.884  22.75    0.02
2460850.154859  2025-06-23T15:42:59   -86.68750  162.996   -8.030  1.019449  0.508859   75.190   75.861  22.75    0.02
2460850.196526  2025-06-23T16:42:59   -86.64583  163.009   -8.041  1.019225  0.508733   75.216   75.839  22.75    0.02
2460850.238193  2025-06-23T17:42:59   -86.60417  163.021   -8.052  1.019001  0.508607   75.243   75.816  22.75    0.02
2460850.279859  2025-06-23T18:42:59   -86.56250  163.034   -8.062  1.018777  0.508481   75.270   75.794  22.75    0.02
2460850.321526  2025-06-23T19:42:59   -86.52083  163.046   -8.073  1.018554  0.508355   75.296   75.771  22.75    0.02
2460850.363193  2025-06-23T20:42:59   -86.47917  163.059   -8.084  1.018330  0.508228   75.323   75.748  22.75    0.02
2460850.404859  2025-06-23T21:42:59   -86.43750  163.071   -8.094  1.018106  0.508102   75.350   75.726  22.75    0.02
2460850.446526  2025-06-23T22:42:59   -86.39583  163.084   -8.105  1.017883  0.507975   75.376   75.703  22.75    0.02
2460850.488193  2025-06-23T23:42:59   -86.35417  163.096   -8.116  1.017660  0.507848   75.403   75.681  22.75    0.02
2460850.529859  2025-06-24T00:42:59   -86.31250  163.109   -8.127  1.017436  0.507720   75.430   75.658  22.75    0.02
2460850.571526  2025-06-24T01:42:59   -86.27083  163.122   -8.137  1.017213  0.507593   75.456   75.636  22.75    0.02
2460850.613193  2025-06-24T02:42:59   -86.22917  163.134   -8.148  1.016990  0.507465   75.483   75.613  22.75    0.02
2460850.654859  2025-06-24T03:42:59   -86.18750  163.147   -8.159  1.016768  0.507337   75.510   75.591  22.75    0.02
2460850.696526  2025-06-24T04:42:59   -86.14583  163.160   -8.170  1.016545  0.507209   75.536   75.568  22.75    0.02
2460850.738193  2025-06-24T05:42:59   -86.10417  163.172   -8.180  1.016322  0.507080   75.563   75.546  22.75    0.02
2460850.779859  2025-06-24T06:42:59   -86.06250  163.185   -8.191  1.016100  0.506952   75.590   75.523  22.75    0.02
2460850.821526  2025-06-24T07:42:59   -86.02083  163.197   -8.202  1.015877  0.506823   75.617   75.501  22.75    0.02
2460850.863193  2025-06-24T08:42:59   -85.97917  163.210   -8.213  1.015655  0.506694   75.643   75.479  22.75    0.02
2460850.904859  2025-06-24T09:42:59   -85.93750  163.223   -8.223  1.015433  0.506565   75.670   75.456  22.75    0.02
2460850.946526  2025-06-24T10:42:59   -85.89583  163.235   -8.234  1.015211  0.506436   75.697   75.434  22.75    0.02
2460850.988193  2025-06-24T11:42:59   -85.85417  163.248   -8.245  1.014989  0.506306   75.724   75.411  22.75    0.02
2460851.029859  2025-06-24T12:42:59   -85.81250  163.261   -8.256  1.014767  0.506176   75.751   75.389  22.75    0.02
2460851.071526  2025-06-24T13:42:59   -85.77083  163.274   -8.266  1.014545  0.506046   75.777   75.367  22.75    0.02
2460851.113193  2025-06-24T14:42:59   -85.72917  163.286   -8.277  1.014324  0.505916   75.804   75.344  22.75    0.02
2460851.154859  2025-06-24T15:42:59   -85.68750  163.299   -8.288  1.014102  0.505786   75.831   75.322  22.75    0.02
2460851.196526  2025-06-24T16:42:59   -85.64583  163.312   -8.299  1.013881  0.505655   75.858   75.299  22.75    0.02
2460851.238193  2025-06-24T17:42:59   -85.60417  163.324   -8.310  1.013660  0.505524   75.885   75.277  22.75    0.02
2460851.279859  2025-06-24T18:42:59   -85.56250  163.337   -8.320  1.013439  0.505393   75.912   75.255  22.75    0.02
2460851.321526  2025-06-24T19:42:59   -85.52083  163.350   -8.331  1.013218  0.505262   75.938   75.232  22.75    0.02
2460851.363193  2025-06-24T20:42:59   -85.47917  163.363   -8.342  1.012997  0.505130   75.965   75.210  22.75    0.02
2460851.404859  2025-06-24T21:42:59   -85.43750  163.375   -8.353  1.012776  0.504999   75.992   75.188  22.75    0.02
2460851.446526  2025-06-24T22:42:59   -85.39583  163.388   -8.364  1.012555  0.504867   76.019   75.166  22.75    0.02
2460851.488193  2025-06-24T23:42:59   -85.35417  163.401   -8.375  1.012335  0.504735   76.046   75.143  22.75    0.02
2460851.529859  2025-06-25T00:42:59   -85.31250  163.414   -8.385  1.012114  0.504603   76.073   75.121  22.75    0.02
2460851.571526  2025-06-25T01:42:59   -85.27083  163.426   -8.396  1.011894  0.504470   76.100   75.099  22.75    0.02
2460851.613193  2025-06-25T02:42:59   -85.22917  163.439   -8.407  1.011674  0.504337   76.127   75.077  22.75    0.02
2460851.654859  2025-06-25T03:42:59   -85.18750  163.452   -8.418  1.011454  0.504204   76.154   75.054  22.75    0.02
2460851.696526  2025-06-25T04:42:59   -85.14583  163.465   -8.429  1.011234  0.504071   76.181   75.032  22.75    0.02
2460851.738193  2025-06-25T05:42:59   -85.10417  163.478   -8.440  1.011014  0.503938   76.208   75.010  22.75    0.02
2460851.779859  2025-06-25T06:42:59   -85.06250  163.490   -8.451  1.010794  0.503805   76.235   74.988  22.75    0.02
2460851.821526  2025-06-25T07:42:59   -85.02083  163.503   -8.462  1.010575  0.503671   76.262   74.965  22.75    0.02
2460851.863193  2025-06-25T08:42:59   -84.97917  163.516   -8.472  1.010355  0.503537   76.289   74.943  22.75    0.02
2460851.904859  2025-06-25T09:42:59   -84.93750  163.529   -8.483  1.010136  0.503403   76.316   74.921  22.75    0.02
2460851.946526  2025-06-25T10:42:59   -84.89583  163.542   -8.494  1.009916  0.503268   76.343   74.899  22.75    0.02
2460851.988193  2025-06-25T11:42:59   -84.85417  163.555   -8.505  1.009697  0.503134   76.370   74.877  22.75    0.02
2460852.029859  2025-06-25T12:42:59   -84.81250  163.568   -8.516  1.009478  0.502999   76.397   74.855  22.75    0.02
2460852.071526  2025-06-25T13:42:59   -84.77083  163.580   -8.527  1.009259  0.502864   76.424   74.833  22.75    0.02
2460852.113193  2025-06-25T14:42:59   -84.72917  163.593   -8.538  1.009041  0.502729   76.451   74.810  22.75    0.02
2460852.154859  2025-06-25T15:42:59   -84.68750  163.606   -8.549  1.008822  0.502594   76.478   74.788  22.75    0.02
2460852.196526  2025-06-25T16:42:59   -84.64583  163.619   -8.560  1.008603  0.502458   76.505   74.766  22.75    0.02
2460852.238193  2025-06-25T17:42:59   -84.60417  163.632   -8.571  1.008385  0.502322   76.532   74.744  22.75    0.02
2460852.279859  2025-06-25T18:42:59   -84.56250  163.645   -8.582  1.008167  0.502186   76.559   74.722  22.75    0.02
2460852.321526  2025-06-25T19:42:59   -84.52083  163.658   -8.593  1.007948  0.502050   76.586   74.700  22.75    0.02
2460852.363193  2025-06-25T20:42:59   -84.47917  163.671   -8.603  1.007730  0.501914   76.613   74.678  22.75    0.02
2460852.404859  2025-06-25T21:42:59   -84.43750  163.684   -8.614  1.007512  0.501777   76.640   74.656  22.75    0.02
2460852.446526  2025-06-25T22:42:59   -84.39583  163.696   -8.625  1.007295  0.501640   76.667   74.634  22.75    0.02
2460852.488193  2025-06-25T23:42:59   -84.35417  163.709   -8.636  1.007077  0.501503   76.695   74.612  22.74    0.02
2460852.529859  2025-06-26T00:42:59   -84.31250  163.722   -8.647  1.006859  0.501366   76.722   74.590  22.74    0.02
2460852.571526  2025-06-26T01:42:59   -84.27083  163.735   -8.658  1.006642  0.501229   76.749   74.568  22.74    0.02
2460852.613193  2025-06-26T02:42:59   -84.22917  163.748   -8.669  1.006425  0.501091   76.776   74.546  22.74    0.02
2460852.654859  2025-06-26T03:42:59   -84.18750  163.761   -8.680  1.006207  0.500953   76.803   74.524  22.74    0.02
2460852.696526  2025-06-26T04:42:59   -84.14583  163.774   -8.691  1.005990  0.500815   76.830   74.502  22.74    0.02
2460852.738193  2025-06-26T05:42:59   -84.10417  163.787   -8.702  1.005773  0.500677   76.858   74.480  22.74    0.02
2460852.779859  2025-06-26T06:42:59   -84.06250  163.800   -8.713  1.005556  0.500538   76.885   74.458  22.74    0.02
2460852.821526  2025-06-26T07:42:59   -84.02083  163.813   -8.724  1.005340  0.500400   76.912   74.436  22.74    0.02
2460852.863193  2025-06-26T08:42:59   -83.97917  163.826   -8.735  1.005123  0.500261   76.939   74.414  22.74    0.02
2460852.904859  2025-06-26T09:42:59   -83.93750  163.839   -8.746  1.004907  0.500122   76.967   74.392  22.74    0.02
2460852.946526  2025-06-26T10:42:59   -83.89583  163.852   -8.757  1.004690  0.499982   76.994   74.370  22.74    0.02
2460852.988193  2025-06-26T11:42:59   -83.85417  163.865   -8.768  1.004474  0.499843   77.021   74.348  22.74    0.02
2460853.029859  2025-06-26T12:42:59   -83.81250  163.878   -8.779  1.004258  0.499703   77.048   74.326  22.74    0.02
2460853.071526  2025-06-26T13:42:59   -83.77083  163.891   -8.790  1.004042  0.499563   77.076   74.304  22.74    0.02
2460853.113193  2025-06-26T14:42:59   -83.72917  163.904   -8.801  1.003826  0.499423   77.103   74.282  22.74    0.02
2460853.154859  2025-06-26T15:42:59   -83.68750  163.917   -8.812  1.003610  0.499283   77.130   74.261  22.74    0.02
2460853.196526  2025-06-26T16:42:59   -83.64583  163.930   -8.823  1.003395  0.499142   77.158   74.239  22.74    0.02
2460853.238193  2025-06-26T17:42:59   -83.60417  163.943   -8.835  1.003179  0.499002   77.185   74.217  22.74    0.02
2460853.279859  2025-06-26T18:42:59   -83.56250  163.956   -8.846  1.002964  0.498861   77.212   74.195  22.74    0.02
2460853.321526  2025-06-26T19:42:59   -83.52083  163.969   -8.857  1.002749  0.498720   77.240   74.173  22.74    0.02
2460853.363193  2025-06-26T20:42:59   -83.47917  163.983   -8.868  1.002534  0.498578   77.267   74.151  22.74    0.02
2460853.404859  2025-06-26T21:42:59   -83.43750  163.996   -8.879  1.002319  0.498437   77.294   74.129  22.74    0.02
2460853.446526  2025-06-26T22:42:59   -83.39583  164.009   -8.890  1.002104  0.498295   77.322   74.108  22.74    0.02
2460853.488193  2025-06-26T23:42:59   -83.35417  164.022   -8.901  1.001889  0.498153   77.349   74.086  22.74    0.02
2460853.529859  2025-06-27T00:42:59   -83.31250  164.035   -8.912  1.001674  0.498011   77.376   74.064  22.74    0.02
2460853.571526  2025-06-27T01:42:59   -83.27083  164.048   -8.923  1.001460  0.497868   77.404   74.042  22.74    0.02
2460853.613193  2025-06-27T02:42:59   -83.22917  164.061   -8.934  1.001245  0.497726   77.431   74.021  22.74    0.02
2460853.654859  2025-06-27T03:42:59   -83.18750  164.074   -8.945  1.001031  0.497583   77.459   73.999  22.74    0.02
2460853.696526  2025-06-27T04:42:59   -83.14583  164.087   -8.956  1.000817  0.497440   77.486   73.977  22.74    0.02
2460853.738193  2025-06-27T05:42:59   -83.10417  164.100   -8.968  1.000603  0.497297   77.514   73.955  22.74    0.02
2460853.779859  2025-06-27T06:42:59   -83.06250  164.114   -8.979  1.000389  0.497153   77.541   73.934  22.74    0.02
2460853.821526  2025-06-27T07:42:59   -83.02083  164.127   -8.990  1.000176  0.497010   77.568   73.912  22.74    0.02
2460853.863193  2025-06-27T08:42:59   -82.97917  164.140   -9.001  0.999962  0.496866   77.596   73.890  22.74    0.02
2460853.904859  2025-06-27T09:42:59   -82.93750  164.153   -9.012  0.999748  0.496722   77.623   73.868  22.74    0.02
2460853.946526  2025-06-27T10:42:59   -82.89583  164.166   -9.023  0.999535  0.496578   77.651   73.847  22.74    0.02
2460853.988193  2025-06-27T11:42:59   -82.85417  164.179   -9.034  0.999322  0.496433   77.678   73.825  22.74    0.02
2460854.029859  2025-06-27T12:42:59   -82.81250  164.193   -9.046  0.999109  0.496289   77.706   73.803  22.74    0.02
2460854.071526  2025-06-27T13:42:59   -82.77083  164.206   -9.057  0.998896  0.496144   77.734   73.782  22.74    0.02
2460854.113193  2025-06-27T14:42:59   -82.72917  164.219   -9.068  0.998683  0.495999   77.761   73.760  22.74    0.02
2460854.154859  2025-06-27T15:42:59   -82.68750  164.232   -9.079  0.998470  0.495853   77.789   73.738  22.74    0.02
2460854.196526  2025-06-27T16:42:59   -82.64583  164.245   -9.090  0.998258  0.495708   77.816   73.717  22.74    0.02
2460854.238193  2025-06-27T17:42:59   -82.60417  164.258   -9.101  0.998045  0.495562   77.844   73.695  22.74    0.02
2460854.279859  2025-06-27T18:42:59   -82.56250  164.272   -9.112  0.997833  0.495416   77.871   73.673  22.74    0.02
2460854.321526  2025-06-27T19:42:59   -82.52083  164.285   -9.124  0.997621  0.495270   77.899   73.652  22.74    0.02
2460854.363193  2025-06-27T20:42:59   -82.47917  164.298   -9.135  0.997409  0.495124   77.927   73.630  22.74    0.02
2460854.404859  2025-06-27T21:42:59   -82.43750  164.311   -9.146  0.997197  0.494978   77.954   73.609  22.74    0.02
2460854.446526  2025-06-27T22:42:59   -82.39583  164.325   -9.157  0.996985  0.494831   77.982   73.587  22.74    0.02
2460854.488193  2025-06-27T23:42:59   -82.35417  164.338   -9.168  0.996773  0.494684   78.009   73.565  22.74    0.02
2460854.529859  2025-06-28T00:42:59   -82.31250  164.351   -9.180  0.996562  0.494537   78.037   73.544  22.74    0.02
2460854.571526  2025-06-28T01:42:59   -82.27083  164.364   -9.191  0.996350  0.494390   78.065   73.522  22.74    0.02
2460854.613193  2025-06-28T02:42:59   -82.22917  164.378   -9.202  0.996139  0.494242   78.092   73.501  22.74    0.02
2460854.654859  2025-06-28T03:42:59   -82.18750  164.391   -9.213  0.995928  0.494094   78.120   73.479  22.74    0.02
2460854.696526  2025-06-28T04:42:59   -82.14583  164.404   -9.225  0.995717  0.493946   78.148   73.458  22.74    0.02
2460854.738193  2025-06-28T05:42:59   -82.10417  164.417   -9.236  0.995506  0.493798   78.176   73.436  22.74    0.02
2460854.779859  2025-06-28T06:42:59   -82.06250  164.431   -9.247  0.995295  0.493650   78.203   73.415  22.74    0.02
2460854.821526  2025-06-28T07:42:59   -82.02083  164.444   -9.258  0.995085  0.493501   78.231   73.393  22.74    0.02
2460854.863193  2025-06-28T08:42:59   -81.97917  164.457   -9.269  0.994874  0.493353   78.259   73.372  22.74    0.02
2460854.904859  2025-06-28T09:42:59   -81.93750  164.470   -9.281  0.994664  0.493204   78.287   73.350  22.74    0.02
2460854.946526  2025-06-28T10:42:59   -81.89583  164.484   -9.292  0.994453  0.493054   78.314   73.329  22.74    0.02
2460854.988193  2025-06-28T11:42:59   -81.85417  164.497   -9.303  0.994243  0.492905   78.342   73.307  22.74    0.02
2460855.029859  2025-06-28T12:42:59   -81.81250  164.510   -9.314  0.994033  0.492755   78.370   73.286  22.74    0.02
2460855.071526  2025-06-28T13:42:59   -81.77083  164.524   -9.326  0.993824  0.492606   78.398   73.264  22.74    0.02
2460855.113193  2025-06-28T14:42:59   -81.72917  164.537   -9.337  0.993614  0.492456   78.425   73.243  22.74    0.02
2460855.154859  2025-06-28T15:42:59   -81.68750  164.550   -9.348  0.993404  0.492305   78.453   73.221  22.74    0.02
2460855.196526  2025-06-28T16:42:59   -81.64583  164.564   -9.360  0.993195  0.492155   78.481   73.200  22.74    0.02
2460855.238193  2025-06-28T17:42:59   -81.60417  164.577   -9.371  0.992986  0.492004   78.509   73.179  22.74    0.02
2460855.279859  2025-06-28T18:42:59   -81.56250  164.590   -9.382  0.992776  0.491854   78.537   73.157  22.74    0.02
2460855.321526  2025-06-28T19:42:59   -81.52083  164.604   -9.393  0.992567  0.491703   78.565   73.136  22.74    0.02
2460855.363193  2025-06-28T20:42:59   -81.47917  164.617   -9.405  0.992358  0.491551   78.593   73.114  22.74    0.02
2460855.404859  2025-06-28T21:42:59   -81.43750  164.630   -9.416  0.992150  0.491400   78.620   73.093  22.74    0.02
2460855.446526  2025-06-28T22:42:59   -81.39583  164.644   -9.427  0.991941  0.491248   78.648   73.072  22.74    0.02
2460855.488193  2025-06-28T23:42:59   -81.35417  164.657   -9.439  0.991733  0.491097   78.676   73.050  22.74    0.02
2460855.529859  2025-06-29T00:42:59   -81.31250  164.671   -9.450  0.991524  0.490944   78.704   73.029  22.73    0.02
2460855.571526  2025-06-29T01:42:59   -81.27083  164.684   -9.461  0.991316  0.490792   78.732   73.008  22.73    0.02
2460855.613193  2025-06-29T02:42:59   -81.22917  164.697   -9.473  0.991108  0.490640   78.760   72.986  22.73    0.02
2460855.654859  2025-06-29T03:42:59   -81.18750  164.711   -9.484  0.990900  0.490487   78.788   72.965  22.73    0.02
2460855.696526  2025-06-29T04:42:59   -81.14583  164.724   -9.495  0.990692  0.490334   78.816   72.944  22.73    0.02
2460855.738193  2025-06-29T05:42:59   -81.10417  164.737   -9.507  0.990484  0.490181   78.844   72.922  22.73    0.02
2460855.779859  2025-06-29T06:42:59   -81.06250  164.751   -9.518  0.990277  0.490028   78.872   72.901  22.73    0.02
2460855.821526  2025-06-29T07:42:59   -81.02083  164.764   -9.529  0.990069  0.489874   78.900   72.880  22.73    0.02
2460855.863193  2025-06-29T08:42:59   -80.97917  164.778   -9.541  0.989862  0.489721   78.928   72.858  22.73    0.02
2460855.904859  2025-06-29T09:42:59   -80.93750  164.791   -9.552  0.989655  0.489567   78.956   72.837  22.73    0.02
2460855.946526  2025-06-29T10:42:59   -80.89583  164.805   -9.563  0.989448  0.489413   78.984   72.816  22.73    0.02
2460855.988193  2025-06-29T11:42:59   -80.85417  164.818   -9.575  0.989241  0.489259   79.012   72.795  22.73    0.02
2460856.029859  2025-06-29T12:42:59   -80.81250  164.831   -9.586  0.989034  0.489104   79.040   72.773  22.73    0.02
2460856.071526  2025-06-29T13:42:59   -80.77083  164.845   -9.598  0.988828  0.488949   79.068   72.752  22.73    0.02
2460856.113193  2025-06-29T14:42:59   -80.72917  164.858   -9.609  0.988621  0.488794   79.096   72.731  22.73    0.02
2460856.154859  2025-06-29T15:42:59   -80.68750  164.872   -9.620  0.988415  0.488639   79.124   72.710  22.73    0.02
2460856.196526  2025-06-29T16:42:59   -80.64583  164.885   -9.632  0.988209  0.488484   79.152   72.688  22.73    0.02
2460856.238193  2025-06-29T17:42:59   -80.60417  164.899   -9.643  0.988003  0.488329   79.181   72.667  22.73    0.02
2460856.279859  2025-06-29T18:42:59   -80.56250  164.912   -9.654  0.987797  0.488173   79.209   72.646  22.73    0.02
